,targetName,gameID,level_2,phase_a,phase_b,actual_euclidean_distance,phase_pair,optimal_euclidean_distance,temporal_distance,phase_a_rawF1DiscreteScore,phase_b_rawF1DiscreteScore,condition
377,hand_selected_006,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,0,pre,repetition 1,3.7451145607371825,pre to repetition 1,2.1583123951777,0.6666666666666669,0.6749999999999999,0.8400000000000001,repeated
378,hand_selected_006,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,1,pre,repetition 2,4.5118859570882455,pre to repetition 2,2.1081851067789197,0.33333333333333337,0.6749999999999999,0.4705882352941176,repeated
379,hand_selected_006,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,2,pre,post,3.7451145607371825,pre to post,2.1583123951777,0.6666666666666669,0.6749999999999999,0.8043478260869567,repeated
380,hand_selected_006,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,3,repetition 1,repetition 2,2.4677080791442827,repetition 1 to repetition 2,2.4677080791442827,1.0,0.8400000000000001,0.4705882352941176,repeated
381,hand_selected_006,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,4,repetition 1,post,1.3135338040940205,repetition 1 to post,0.9532974094132667,0.9285714285714285,0.8400000000000001,0.8043478260869567,repeated
382,hand_selected_006,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,5,repetition 2,post,2.4677080791442827,repetition 2 to post,2.4677080791442827,1.0,0.4705882352941176,0.8043478260869567,repeated
383,hand_selected_006,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,0,pre,post,2.8294041207587024,pre to post,1.5622183192708539,0.8888888888888888,0.6222222222222222,1.0,control
384,hand_selected_006,1691-3673775e-bf17-46c9-b775-79afc1355b02,0,pre,post,3.7615995175124906,pre to post,1.994686464178111,0.3333333333333333,0.6585365853658537,0.7674418604651162,control
385,hand_selected_006,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,0,pre,repetition 1,2.6230509325128546,pre to repetition 1,1.7611767402951557,0.6444444444444444,0.96,0.9423076923076924,repeated
386,hand_selected_006,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,1,pre,repetition 2,3.299509369534587,pre to repetition 2,1.1823533456324622,0.7222222222222222,0.96,0.9166666666666666,repeated
387,hand_selected_006,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,2,pre,post,3.622075995376977,pre to post,1.515824404331918,0.6888888888888888,0.96,0.9807692307692308,repeated
388,hand_selected_006,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,3,repetition 1,repetition 2,3.7187930020199267,repetition 1 to repetition 2,1.2428169746524944,0.7222222222222222,0.9423076923076924,0.9166666666666666,repeated
389,hand_selected_006,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,4,repetition 1,post,2.669379100723433,repetition 1 to post,1.0690355937288492,0.909090909090909,0.9423076923076924,0.9807692307692308,repeated
390,hand_selected_006,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,5,repetition 2,post,3.093192258487403,repetition 2 to post,0.799572491411848,0.7222222222222222,0.9166666666666666,0.9807692307692308,repeated
391,hand_selected_006,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,0,pre,post,3.225251803701476,pre to post,1.282842712474619,0.6,0.5142857142857142,0.9423076923076924,control
392,hand_selected_006,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,0,pre,repetition 1,2.581617785041406,pre to repetition 1,1.6666666666666667,0.33333333333333337,0.5142857142857142,0.5405405405405405,repeated
393,hand_selected_006,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,1,pre,repetition 2,2.4284610952620134,pre to repetition 2,1.0,0.33333333333333337,0.5142857142857142,0.6410256410256411,repeated
394,hand_selected_006,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,2,pre,post,2.4284610952620134,pre to post,1.0,0.33333333333333337,0.5142857142857142,0.5555555555555556,repeated
395,hand_selected_006,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,3,repetition 1,repetition 2,2.0027745189160613,repetition 1 to repetition 2,1.9077874806064732,0.611111111111111,0.5405405405405405,0.6410256410256411,repeated
396,hand_selected_006,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,4,repetition 1,post,2.8892716996487033,repetition 1 to post,1.685047636424925,0.5238095238095238,0.5405405405405405,0.5555555555555556,repeated
397,hand_selected_006,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,5,repetition 2,post,2.6730397354864217,repetition 2 to post,2.223400189088942,0.5238095238095238,0.6410256410256411,0.5555555555555556,repeated
398,hand_selected_006,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,0,pre,repetition 1,3.664881928068482,pre to repetition 1,1.9701719180489117,0.5714285714285714,0.8085106382978723,0.8125000000000001,repeated
399,hand_selected_006,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,1,pre,repetition 2,3.92041243287758,pre to repetition 2,1.7129861445882277,0.4666666666666666,0.8085106382978723,0.6410256410256411,repeated
400,hand_selected_006,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,2,pre,post,4.283510937982594,pre to post,2.3914312623060074,0.6190476190476191,0.8085106382978723,0.8541666666666667,repeated
401,hand_selected_006,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,3,repetition 1,repetition 2,2.615147612539339,repetition 1 to repetition 2,0.5393446629166316,0.7333333333333333,0.8125000000000001,0.6410256410256411,repeated
402,hand_selected_006,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,4,repetition 1,post,2.5759012743253886,repetition 1 to post,0.7966416032202107,0.8095238095238096,0.8125000000000001,0.8541666666666667,repeated
403,hand_selected_006,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,5,repetition 2,post,0.6937129433613967,repetition 2 to post,0.6937129433613967,0.9999999999999999,0.6410256410256411,0.8541666666666667,repeated
404,hand_selected_006,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,0,pre,post,0.7477225575051661,pre to post,0.7477225575051661,0.9999999999999999,0.9454545454545454,1.0,control
405,hand_selected_006,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,0,pre,repetition 1,5.238996855342767,pre to repetition 1,4.880018314880086,0.7333333333333333,0.3333333333333333,0.6363636363636364,repeated
406,hand_selected_006,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,1,pre,repetition 2,7.650341595851632,pre to repetition 2,5.396061146232647,0.3333333333333334,0.3333333333333333,0.38235294117647056,repeated
407,hand_selected_006,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,2,pre,post,5.203185711440266,pre to post,4.84336179112292,0.6428571428571428,0.3333333333333333,0.5581395348837211,repeated
408,hand_selected_006,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,3,repetition 1,repetition 2,4.90688041643358,repetition 1 to repetition 2,2.686140661634507,0.3333333333333334,0.6363636363636364,0.38235294117647056,repeated
409,hand_selected_006,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,4,repetition 1,post,3.478828491912031,repetition 1 to post,2.0151387749504264,0.4666666666666666,0.6363636363636364,0.5581395348837211,repeated
410,hand_selected_006,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,5,repetition 2,post,4.911489424402149,repetition 2 to post,1.4571067811865475,-0.3333333333333334,0.38235294117647056,0.5581395348837211,repeated
411,hand_selected_006,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,0,pre,repetition 1,4.58219914053718,pre to repetition 1,1.672600561785624,0.7142857142857143,0.6304347826086957,0.9615384615384616,repeated
412,hand_selected_006,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,1,pre,repetition 2,4.44965302053627,pre to repetition 2,2.1621984101662552,0.6190476190476191,0.6304347826086957,0.9411764705882352,repeated
413,hand_selected_006,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,2,pre,post,4.462021471170338,pre to post,2.5491931616626826,0.6190476190476191,0.6304347826086957,0.8260869565217392,repeated
414,hand_selected_006,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,3,repetition 1,repetition 2,1.9239190447705836,repetition 1 to repetition 2,1.621806228930951,0.8333333333333334,0.9615384615384616,0.9411764705882352,repeated
415,hand_selected_006,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,4,repetition 1,post,1.487689788843926,repetition 1 to post,0.8100925873009825,0.8571428571428571,0.9615384615384616,0.8260869565217392,repeated
416,hand_selected_006,3719-c6caf2a8-3673-486a-ab4c-b08c85e31a34,5,repetition 2,post,1.7766989914850868,repetition 2 to post,0.875,0.8571428571428571,0.9411764705882352,0.8260869565217392,repeated
417,hand_selected_006,4115-fd198403-2337-4ad4-9b98-3841e429e43e,0,pre,repetition 1,3.547055745827304,pre to repetition 1,1.6718347206234903,0.6,0.8461538461538461,0.625,repeated
418,hand_selected_006,4115-fd198403-2337-4ad4-9b98-3841e429e43e,1,pre,repetition 2,2.724159709553541,pre to repetition 2,0.8571428571428571,0.8095238095238096,0.8461538461538461,0.8541666666666667,repeated
419,hand_selected_006,4115-fd198403-2337-4ad4-9b98-3841e429e43e,2,pre,post,3.403761126242248,pre to post,1.7847006554165616,0.7333333333333333,0.8461538461538461,0.7916666666666666,repeated
420,hand_selected_006,4115-fd198403-2337-4ad4-9b98-3841e429e43e,3,repetition 1,repetition 2,3.5247931326618582,repetition 1 to repetition 2,2.07183472062349,0.6,0.625,0.8541666666666667,repeated
421,hand_selected_006,4115-fd198403-2337-4ad4-9b98-3841e429e43e,4,repetition 1,post,2.9670434111407378,repetition 1 to post,2.412899020449196,0.6,0.625,0.7916666666666666,repeated
422,hand_selected_006,4115-fd198403-2337-4ad4-9b98-3841e429e43e,5,repetition 2,post,2.140269875493963,repetition 2 to post,1.8931956005195751,0.3333333333333333,0.8541666666666667,0.7916666666666666,repeated
423,hand_selected_006,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,0,pre,post,2.6526892769678647,pre to post,2.2318616595847436,0.3333333333333334,0.3428571428571429,0.5405405405405405,control
424,hand_selected_006,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,0,pre,repetition 1,4.60671363717589,pre to repetition 1,1.9968596147786453,0.39999999999999997,0.4705882352941176,0.8085106382978723,repeated
425,hand_selected_006,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,1,pre,repetition 2,2.847760171234958,pre to repetition 2,2.6079059351348337,0.19999999999999998,0.4705882352941176,0.8297872340425532,repeated
426,hand_selected_006,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,2,pre,post,2.552536558144526,pre to post,2.552536558144526,0.9999999999999999,0.4705882352941176,0.6249999999999999,repeated
427,hand_selected_006,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,3,repetition 1,repetition 2,4.434606019630386,repetition 1 to repetition 2,1.2612038749637413,0.5238095238095238,0.8085106382978723,0.8297872340425532,repeated
428,hand_selected_006,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,4,repetition 1,post,3.7325352087058192,repetition 1 to post,2.4030179224668116,0.7142857142857143,0.8085106382978723,0.6249999999999999,repeated
429,hand_selected_006,4452-eae81be5-9537-4c6e-900f-5243f6eebe7e,5,repetition 2,post,5.2997814358457624,repetition 2 to post,3.128013304569322,0.611111111111111,0.8297872340425532,0.6249999999999999,repeated
430,hand_selected_006,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,0,pre,post,3.9568833387388986,pre to post,1.5,0.3333333333333334,0.3225806451612904,0.981132075471698,control
431,hand_selected_006,4611-415301bd-3cd2-4751-9911-e530d1bce758,0,pre,repetition 1,2.9525624189766635,pre to repetition 1,2.9525624189766635,1.0,0.4864864864864865,0.6749999999999999,repeated
432,hand_selected_006,4611-415301bd-3cd2-4751-9911-e530d1bce758,1,pre,repetition 2,4.003834930466159,pre to repetition 2,3.9212428894044074,0.6666666666666669,0.4864864864864865,0.8181818181818181,repeated
433,hand_selected_006,4611-415301bd-3cd2-4751-9911-e530d1bce758,2,pre,post,4.003834930466159,pre to post,3.9212428894044074,0.6666666666666669,0.4864864864864865,0.7619047619047621,repeated
434,hand_selected_006,4611-415301bd-3cd2-4751-9911-e530d1bce758,3,repetition 1,repetition 2,3.3455359115539216,repetition 1 to repetition 2,0.847213595499958,0.6,0.6749999999999999,0.8181818181818181,repeated
435,hand_selected_006,4611-415301bd-3cd2-4751-9911-e530d1bce758,4,repetition 1,post,3.3455359115539216,repetition 1 to post,0.847213595499958,0.6,0.6749999999999999,0.7619047619047621,repeated
436,hand_selected_006,4611-415301bd-3cd2-4751-9911-e530d1bce758,5,repetition 2,post,0.5773502691896257,repetition 2 to post,0.5773502691896257,0.9999999999999999,0.8181818181818181,0.7619047619047621,repeated
437,hand_selected_006,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,0,pre,repetition 1,3.199193000125164,pre to repetition 1,1.815046079731436,0.23809523809523814,0.7826086956521738,0.8478260869565216,repeated
438,hand_selected_006,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,1,pre,repetition 2,4.325860721343237,pre to repetition 2,2.64700445783076,0.05555555555555555,0.7826086956521738,0.8333333333333333,repeated
439,hand_selected_006,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,2,pre,post,3.7816562416020125,pre to post,3.1816262195642704,0.5,0.7826086956521738,1.0,repeated
440,hand_selected_006,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,3,repetition 1,repetition 2,2.855029505206297,repetition 1 to repetition 2,1.4853667080672217,0.6190476190476191,0.8478260869565216,0.8333333333333333,repeated
441,hand_selected_006,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,4,repetition 1,post,2.547885340575746,repetition 1 to post,1.7543014127543597,0.8095238095238096,0.8478260869565216,1.0,repeated
442,hand_selected_006,4767-25505ba0-468f-4600-9858-5ec84d2bba3b,5,repetition 2,post,2.958015127873185,repetition 2 to post,1.9854828086944198,0.6,0.8333333333333333,1.0,repeated
443,hand_selected_006,4889-4e19ed70-4376-476c-857e-028e0af87a64,0,pre,repetition 1,2.9643151938271566,pre to repetition 1,2.233503748857838,0.2,0.6,0.5,repeated
444,hand_selected_006,4889-4e19ed70-4376-476c-857e-028e0af87a64,1,pre,repetition 2,4.0719513441609845,pre to repetition 2,1.9483314773547882,0.0,0.6,0.28205128205128205,repeated
445,hand_selected_006,4889-4e19ed70-4376-476c-857e-028e0af87a64,2,pre,post,4.280708078639811,pre to post,2.180650559658523,-0.3333333333333333,0.6,0.5853658536585367,repeated
446,hand_selected_006,4889-4e19ed70-4376-476c-857e-028e0af87a64,3,repetition 1,repetition 2,3.7679965009741503,repetition 1 to repetition 2,2.300906152206069,0.39999999999999997,0.5,0.28205128205128205,repeated
447,hand_selected_006,4889-4e19ed70-4376-476c-857e-028e0af87a64,4,repetition 1,post,3.5121362109863252,repetition 1 to post,1.6479802322472155,0.5,0.5,0.5853658536585367,repeated
448,hand_selected_006,4889-4e19ed70-4376-476c-857e-028e0af87a64,5,repetition 2,post,3.1216083430816455,repetition 2 to post,2.621810264741441,0.0,0.28205128205128205,0.5853658536585367,repeated
449,hand_selected_006,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,0,pre,repetition 1,2.345207879911715,pre to repetition 1,2.345207879911715,1.0,0.5555555555555556,0.07407407407407407,repeated
450,hand_selected_006,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,1,pre,repetition 2,3.532441773979872,pre to repetition 2,1.399724272944695,0.6,0.5555555555555556,0.8260869565217392,repeated
451,hand_selected_006,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,2,pre,post,2.8182112263488652,pre to post,1.399724272944695,0.7333333333333333,0.5555555555555556,0.7916666666666666,repeated
452,hand_selected_006,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,3,repetition 1,repetition 2,1.118033988749895,repetition 1 to repetition 2,1.118033988749895,1.0,0.07407407407407407,0.8260869565217392,repeated
453,hand_selected_006,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,4,repetition 1,post,2.345207879911715,repetition 1 to post,2.345207879911715,1.0,0.07407407407407407,0.7916666666666666,repeated
454,hand_selected_006,5297-31ebba85-e71d-4a00-9a58-7e31948237a0,5,repetition 2,post,1.816906743747843,repetition 2 to post,0.6388765649999399,0.9047619047619049,0.8260869565217392,0.7916666666666666,repeated
455,hand_selected_006,5561-b91645e7-99ed-4bc3-bed2-033e730ddfc8,0,pre,post,3.3703847018322732,pre to post,0.2727272727272727,0.6363636363636364,1.0,1.0,control
456,hand_selected_006,5658-a87bad40-6533-48cc-be97-3576ffc5a243,0,pre,repetition 1,2.8713012485840514,pre to repetition 1,2.5275252316519468,0.33333333333333337,0.44117647058823534,0.9285714285714286,repeated
457,hand_selected_006,5658-a87bad40-6533-48cc-be97-3576ffc5a243,1,pre,repetition 2,3.7099091512241777,pre to repetition 2,1.6094757082487299,0.33333333333333337,0.44117647058823534,0.5675675675675677,repeated
458,hand_selected_006,5658-a87bad40-6533-48cc-be97-3576ffc5a243,2,pre,post,2.526209188447357,pre to post,2.526209188447357,1.0,0.44117647058823534,0.9454545454545454,repeated
459,hand_selected_006,5658-a87bad40-6533-48cc-be97-3576ffc5a243,3,repetition 1,repetition 2,3.3073781228540358,repetition 1 to repetition 2,0.8071830771246978,0.5238095238095238,0.9285714285714286,0.5675675675675677,repeated
460,hand_selected_006,5658-a87bad40-6533-48cc-be97-3576ffc5a243,4,repetition 1,post,3.3178436032240097,repetition 1 to post,0.9467466874884632,0.7090909090909091,0.9285714285714286,0.9454545454545454,repeated
461,hand_selected_006,5658-a87bad40-6533-48cc-be97-3576ffc5a243,5,repetition 2,post,2.32642050371389,repetition 2 to post,1.7973124683866837,0.6190476190476191,0.5675675675675677,0.9454545454545454,repeated
462,hand_selected_006,6343-797881cb-787b-456a-9a09-18fcdd882240,0,pre,post,2.8049941340489104,pre to post,2.761608516944103,0.7999999999999999,0.2894736842105263,0.5675675675675677,control
463,hand_selected_006,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,0,pre,post,2.5229491900237013,pre to post,1.700226786279592,0.7142857142857142,0.903846153846154,0.8478260869565216,control
464,hand_selected_006,6790-c17728a7-7127-4573-b291-0128340c8c92,0,pre,repetition 1,4.950147047117125,pre to repetition 1,1.7071067811865475,-0.3333333333333334,0.6052631578947368,0.7826086956521738,repeated
465,hand_selected_006,6790-c17728a7-7127-4573-b291-0128340c8c92,1,pre,repetition 2,4.302023796580972,pre to repetition 2,3.4832871064244366,-0.33333333333333337,0.6052631578947368,0.20689655172413796,repeated
466,hand_selected_006,6790-c17728a7-7127-4573-b291-0128340c8c92,2,pre,post,4.639367588692907,pre to post,2.88415776431139,0.3333333333333334,0.6052631578947368,0.8888888888888891,repeated
467,hand_selected_006,6790-c17728a7-7127-4573-b291-0128340c8c92,3,repetition 1,repetition 2,3.130104652534206,repetition 1 to repetition 2,2.90224743408568,0.33333333333333337,0.7826086956521738,0.20689655172413796,repeated
468,hand_selected_006,6790-c17728a7-7127-4573-b291-0128340c8c92,4,repetition 1,post,3.6384655299248774,repetition 1 to post,1.6970306360805556,0.7857142857142856,0.7826086956521738,0.8888888888888891,repeated
469,hand_selected_006,6790-c17728a7-7127-4573-b291-0128340c8c92,5,repetition 2,post,3.548588308184044,repetition 2 to post,3.548588308184044,1.0,0.20689655172413796,0.8888888888888891,repeated
470,hand_selected_006,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,0,pre,repetition 1,2.735788339624214,pre to repetition 1,0.4330127018922193,0.3333333333333334,0.4705882352941176,0.7619047619047621,repeated
471,hand_selected_006,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,1,pre,repetition 2,1.4330127018922192,pre to repetition 2,1.299038105676658,0.6666666666666669,0.4705882352941176,0.4705882352941176,repeated
472,hand_selected_006,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,2,pre,post,3.018967254522328,pre to post,2.4065948188265334,0.6666666666666669,0.4705882352941176,0.6052631578947368,repeated
473,hand_selected_006,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,3,repetition 1,repetition 2,3.302775637731995,repetition 1 to repetition 2,1.5,0.3333333333333334,0.7619047619047621,0.4705882352941176,repeated
474,hand_selected_006,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,4,repetition 1,post,3.2086636374794204,repetition 1 to post,2.175042398159386,0.0,0.7619047619047621,0.6052631578947368,repeated
475,hand_selected_006,6834-b18d5535-d036-4aa4-bd46-e31404e1a9b0,5,repetition 2,post,3.735331797547354,repetition 2 to post,2.1513878188659974,0.3333333333333334,0.4705882352941176,0.6052631578947368,repeated
476,hand_selected_006,7003-7e4d5b38-649c-46ce-8249-3d2dd2317136,0,pre,post,3.1525831164909577,pre to post,1.363728734491126,0.7999999999999999,0.7142857142857143,0.6904761904761905,control
477,hand_selected_006,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,0,pre,repetition 1,3.775415285266044,pre to repetition 1,1.315298244508295,0.39999999999999997,0.5405405405405405,1.0,repeated
478,hand_selected_006,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,1,pre,repetition 2,4.463385318275603,pre to repetition 2,1.0898979485566356,0.39999999999999997,0.5405405405405405,0.6666666666666666,repeated
479,hand_selected_006,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,2,pre,post,4.463385318275603,pre to post,1.0898979485566356,0.39999999999999997,0.5405405405405405,0.8979591836734695,repeated
480,hand_selected_006,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,3,repetition 1,repetition 2,1.6937586191371683,repetition 1 to repetition 2,1.4390689358613267,0.8666666666666666,1.0,0.6666666666666666,repeated
481,hand_selected_006,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,4,repetition 1,post,2.7473132908896916,repetition 1 to post,1.0371120300100272,0.6363636363636362,1.0,0.8979591836734695,repeated
482,hand_selected_006,7403-51a56b3d-e3c7-4e3d-b740-b9d03ecb6b23,5,repetition 2,post,0.7817359599705717,repetition 2 to post,0.7817359599705717,0.9999999999999999,0.6666666666666666,0.8979591836734695,repeated
483,hand_selected_006,8393-20a088d6-1640-4144-9c9b-1a4de630af05,0,pre,post,4.230356451415441,pre to post,4.230356451415441,1.0,0.5641025641025641,0.55,control
484,hand_selected_006,8397-be124375-c065-4d32-b13f-3c684ac930ea,0,pre,repetition 1,3.7631185221768866,pre to repetition 1,1.8911799800489768,0.7142857142857142,0.7843137254901961,0.8,repeated
485,hand_selected_006,8397-be124375-c065-4d32-b13f-3c684ac930ea,1,pre,repetition 2,1.8757849080310058,pre to repetition 2,1.079301701895995,0.9285714285714285,0.7843137254901961,0.8679245283018868,repeated
486,hand_selected_006,8397-be124375-c065-4d32-b13f-3c684ac930ea,2,pre,post,4.872536808963775,pre to post,1.06199691431574,0.5238095238095238,0.7843137254901961,0.8301886792452831,repeated
487,hand_selected_006,8397-be124375-c065-4d32-b13f-3c684ac930ea,3,repetition 1,repetition 2,3.7456274335005304,repetition 1 to repetition 2,1.8177236057001656,0.7857142857142856,0.8,0.8679245283018868,repeated
488,hand_selected_006,8397-be124375-c065-4d32-b13f-3c684ac930ea,4,repetition 1,post,3.8616065377748483,repetition 1 to post,1.4693404693980057,0.6190476190476191,0.8,0.8301886792452831,repeated
489,hand_selected_006,8397-be124375-c065-4d32-b13f-3c684ac930ea,5,repetition 2,post,4.689673662050227,repetition 2 to post,1.022682315558732,0.7142857142857143,0.8679245283018868,0.8301886792452831,repeated
490,hand_selected_006,8443-39606760-f554-4047-bbe2-fba6c5d88180,0,pre,repetition 1,3.374708236914702,pre to repetition 1,1.789850912624221,0.5714285714285714,0.5476190476190477,0.8163265306122449,repeated
491,hand_selected_006,8443-39606760-f554-4047-bbe2-fba6c5d88180,1,pre,repetition 2,3.3584435642967705,pre to repetition 2,1.5394159309133246,0.5714285714285714,0.5476190476190477,0.903846153846154,repeated
492,hand_selected_006,8443-39606760-f554-4047-bbe2-fba6c5d88180,2,pre,post,3.775847069394752,pre to post,1.870434323476542,0.7142857142857142,0.5476190476190477,0.7272727272727274,repeated
493,hand_selected_006,8443-39606760-f554-4047-bbe2-fba6c5d88180,3,repetition 1,repetition 2,3.5834360653460715,repetition 1 to repetition 2,1.6780798774130736,0.6444444444444444,0.8163265306122449,0.903846153846154,repeated
494,hand_selected_006,8443-39606760-f554-4047-bbe2-fba6c5d88180,4,repetition 1,post,3.7778768375726446,repetition 1 to post,2.3340404338419964,0.5,0.8163265306122449,0.7272727272727274,repeated
495,hand_selected_006,8443-39606760-f554-4047-bbe2-fba6c5d88180,5,repetition 2,post,2.988704677593245,repetition 2 to post,2.036880914664548,0.5,0.903846153846154,0.7272727272727274,repeated
496,hand_selected_006,8643-ca88fa7f-12b9-44fe-8baf-52b96ddf3ec3,0,pre,post,2.469441732447586,pre to post,1.2,0.7999999999999999,0.5945945945945945,0.7045454545454546,control
497,hand_selected_006,9029-bf6aa9be-2c19-4801-8b58-04f3a2398178,0,pre,post,4.16311595197263,pre to post,1.5040522647950878,0.5757575757575757,0.9615384615384616,0.9615384615384616,control
498,hand_selected_006,9153-0ba62326-2435-45d8-962d-97de391c7fc4,0,pre,post,2.6247141491469725,pre to post,0.85581496927351,0.7142857142857143,0.7441860465116279,0.8478260869565216,control
499,hand_selected_006,9242-61cee60a-233f-42d0-b588-c8ba6453d564,0,pre,post,4.0353628509817705,pre to post,1.8130862037429658,0.14285714285714285,0.6153846153846153,0.6956521739130435,control
500,hand_selected_006,9249-ae94c595-416c-447d-bfb6-529a4944bb02,0,pre,post,1.5811388300841898,pre to post,1.5811388300841898,1.0,0.5142857142857142,0.5142857142857142,control
501,hand_selected_006,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,0,pre,repetition 1,3.807933214133561,pre to repetition 1,1.6640496789822043,0.06666666666666665,0.6,0.5681818181818181,repeated
502,hand_selected_006,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,1,pre,repetition 2,5.040459190249385,pre to repetition 2,4.802416639439507,0.33333333333333337,0.6,0.37142857142857133,repeated
503,hand_selected_006,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,2,pre,post,3.514334057490286,pre to post,3.4982102819287917,0.6666666666666669,0.6,0.425,repeated
504,hand_selected_006,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,3,repetition 1,repetition 2,3.2857669207113616,repetition 1 to repetition 2,3.2857669207113616,1.0,0.5681818181818181,0.37142857142857133,repeated
505,hand_selected_006,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,4,repetition 1,post,2.6012295868219164,repetition 1 to post,2.6012295868219164,1.0,0.5681818181818181,0.425,repeated
506,hand_selected_006,9324-80d12e76-e2ce-46ce-8dbe-e04f0d498f7e,5,repetition 2,post,4.491397349766108,repetition 2 to post,4.279294089245508,0.33333333333333337,0.37142857142857133,0.425,repeated
507,hand_selected_006,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,0,pre,repetition 1,2.6828893493210977,pre to repetition 1,2.06230918780702,0.7142857142857142,0.6666666666666666,0.4615384615384616,repeated
508,hand_selected_006,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,1,pre,repetition 2,3.2987717634039986,pre to repetition 2,2.6521539209321343,0.5,0.6666666666666666,0.5434782608695652,repeated
509,hand_selected_006,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,2,pre,post,3.449386329077479,pre to post,1.5080618877807475,0.6428571428571428,0.6666666666666666,0.6739130434782609,repeated
510,hand_selected_006,9415-40177ff4-0b4d-494c-96b4-3409ff007cdb,3,repetition 1,repetition 2,2.163327982864759,repetition 1 to repetition 2,2.1593428309983427,0.9285714285714285,0.4615384615384616,0.5434782608695652,repeated
