,targetName,gameID,level_2,phase_a,phase_b,actual_euclidean_distance,phase_pair,optimal_euclidean_distance,temporal_similarity,phase_a_rawF1DiscreteScore,phase_b_rawF1DiscreteScore,condition
0,hand_selected_004,0050-6c4598b0-4ba2-453b-9450-a2b56232ac90,0,pre,repetition 1,1.9738504032707727,pre to repetition 1,1.464347080264858,0.3571428571428571,0.7000000000000001,1.0,repeated
1,hand_selected_004,0050-6c4598b0-4ba2-453b-9450-a2b56232ac90,1,pre,repetition 2,2.023643607979294,pre to repetition 2,1.645551750371122,0.42857142857142855,0.7000000000000001,1.0,repeated
2,hand_selected_004,0050-6c4598b0-4ba2-453b-9450-a2b56232ac90,2,pre,post,2.19674181805407,pre to post,1.573674405673723,0.2857142857142857,0.7000000000000001,1.0,repeated
3,hand_selected_004,0050-6c4598b0-4ba2-453b-9450-a2b56232ac90,3,repetition 1,repetition 2,1.1949382989376325,repetition 1 to repetition 2,0.5464101615137754,0.8666666666666666,1.0,1.0,repeated
4,hand_selected_004,0050-6c4598b0-4ba2-453b-9450-a2b56232ac90,4,repetition 1,post,1.0515668461264172,repetition 1 to post,0.6666666666666666,0.9444444444444445,1.0,1.0,repeated
5,hand_selected_004,0050-6c4598b0-4ba2-453b-9450-a2b56232ac90,5,repetition 2,post,0.9920225811417231,repetition 2 to post,0.9920225811417231,1.0,1.0,1.0,repeated
6,hand_selected_004,0064-814a18ae-2fa4-4045-9d87-a80b97e86fd2,0,pre,post,3.8407069997142815,pre to post,1.1197430256070633,0.4444444444444444,1.0,0.92,control
7,hand_selected_004,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,0,pre,repetition 1,2.2675918792439984,pre to repetition 1,2.0393446629166316,0.8666666666666666,0.8510638297872339,0.8444444444444443,repeated
8,hand_selected_004,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,1,pre,repetition 2,0.7453559924999299,pre to repetition 2,0.7453559924999299,1.0,0.8510638297872339,0.375,repeated
9,hand_selected_004,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,2,pre,post,1.7190421258624633,pre to post,1.2351671366170052,0.7333333333333333,0.8510638297872339,0.8444444444444443,repeated
10,hand_selected_004,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,3,repetition 1,repetition 2,1.6666666666666667,repetition 1 to repetition 2,1.6666666666666667,1.0,0.8444444444444443,0.375,repeated
11,hand_selected_004,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,4,repetition 1,post,2.570699157986603,repetition 1 to post,2.009118608325903,0.4666666666666666,0.8444444444444443,0.8444444444444443,repeated
12,hand_selected_004,0087-a8ce426a-f603-4146-82e8-2009f9f88cb6,5,repetition 2,post,1.4907119849998598,repetition 2 to post,1.4907119849998598,1.0,0.375,0.8444444444444443,repeated
13,hand_selected_004,0145-8cab6010-6b88-4e57-b04d-b9e9b4b7c959,0,pre,post,5.088994464875246,pre to post,3.1009252125773314,0.4666666666666666,0.8333333333333333,0.4999999999999999,control
14,hand_selected_004,0378-7d867000-bd75-4306-a6b9-1bbc825baeba,0,pre,post,3.5301149679688297,pre to post,2.099226237619628,0.5714285714285714,0.74468085106383,0.9803921568627452,control
15,hand_selected_004,0434-069d08d2-b6da-468c-9942-67eec07930ea,0,pre,repetition 1,3.514591043027369,pre to repetition 1,1.6748061272641221,0.7222222222222222,0.9803921568627452,1.0,repeated
16,hand_selected_004,0434-069d08d2-b6da-468c-9942-67eec07930ea,1,pre,repetition 2,2.777152034561327,pre to repetition 2,1.7108983933860908,0.7777777777777778,0.9803921568627452,1.0,repeated
17,hand_selected_004,0434-069d08d2-b6da-468c-9942-67eec07930ea,2,pre,post,2.4001251288323933,pre to post,1.3412297568739417,0.8888888888888888,0.9803921568627452,0.9803921568627452,repeated
18,hand_selected_004,0434-069d08d2-b6da-468c-9942-67eec07930ea,3,repetition 1,repetition 2,2.906429315764428,repetition 1 to repetition 2,1.1182772335828866,0.8333333333333334,1.0,1.0,repeated
19,hand_selected_004,0434-069d08d2-b6da-468c-9942-67eec07930ea,4,repetition 1,post,3.1276205659015224,repetition 1 to post,1.4578839849589038,0.7777777777777778,1.0,0.9803921568627452,repeated
20,hand_selected_004,0434-069d08d2-b6da-468c-9942-67eec07930ea,5,repetition 2,post,1.503177413042637,repetition 2 to post,0.7831861775471418,0.7777777777777778,1.0,0.9803921568627452,repeated
21,hand_selected_004,0435-27915742-880e-4b35-9160-ef5d102c95a0,0,pre,post,2.7614672502232196,pre to post,2.1023304590569536,0.7142857142857142,0.8936170212765957,0.9803921568627452,control
22,hand_selected_004,0443-fd078367-c19d-495d-84d5-3519a281435d,0,pre,repetition 1,2.711420257356676,pre to repetition 1,0.8442906280527738,0.41818181818181815,0.9454545454545454,1.0,repeated
23,hand_selected_004,0443-fd078367-c19d-495d-84d5-3519a281435d,1,pre,repetition 2,2.4902310469162687,pre to repetition 2,0.8442906280527738,0.5272727272727272,0.9454545454545454,1.0,repeated
24,hand_selected_004,0443-fd078367-c19d-495d-84d5-3519a281435d,2,pre,post,2.3408871861806615,pre to post,0.9368867239266071,0.7575757575757575,0.9454545454545454,1.0,repeated
25,hand_selected_004,0443-fd078367-c19d-495d-84d5-3519a281435d,3,repetition 1,repetition 2,1.2721435013325335,repetition 1 to repetition 2,0.0,0.8909090909090909,1.0,1.0,repeated
26,hand_selected_004,0443-fd078367-c19d-495d-84d5-3519a281435d,4,repetition 1,post,2.2224019957153853,repetition 1 to post,0.8246425283514068,0.41818181818181815,1.0,1.0,repeated
27,hand_selected_004,0443-fd078367-c19d-495d-84d5-3519a281435d,5,repetition 2,post,2.2904102967731546,repetition 2 to post,0.8246425283514068,0.45454545454545453,1.0,1.0,repeated
28,hand_selected_004,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,0,pre,repetition 1,3.92117454862453,pre to repetition 1,3.4006569443549197,0.6,0.7083333333333333,0.9803921568627452,repeated
29,hand_selected_004,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,1,pre,repetition 2,3.92117454862453,pre to repetition 2,3.4006569443549197,0.6,0.7083333333333333,0.9803921568627452,repeated
30,hand_selected_004,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,2,pre,post,3.4996417339617154,pre to post,2.7338540395721416,0.6,0.7083333333333333,0.9166666666666666,repeated
31,hand_selected_004,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,3,repetition 1,repetition 2,1.1120955864630135,repetition 1 to repetition 2,0.565685424949238,0.911111111111111,0.9803921568627452,0.9803921568627452,repeated
32,hand_selected_004,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,4,repetition 1,post,2.4761483571688907,repetition 1 to post,1.4371115440565936,0.7777777777777777,0.9803921568627452,0.9166666666666666,repeated
33,hand_selected_004,0477-2df104ca-e405-4c6c-a35d-eb6b52cdde96,5,repetition 2,post,2.2408554368890727,repetition 2 to post,1.2403124237432848,0.7333333333333333,0.9803921568627452,0.9166666666666666,repeated
34,hand_selected_004,0622-493f8d2b-4aa3-4b1c-ad92-f6014b9fc709,0,pre,post,3.7980662956376525,pre to post,2.086795680042036,0.39999999999999997,0.5777777777777778,0.7999999999999999,control
35,hand_selected_004,0652-88ebf36e-0780-4434-a9c7-969af27c2636,0,pre,repetition 1,4.121497265123023,pre to repetition 1,1.9693237413005604,0.5454545454545454,0.86,0.7962962962962962,repeated
36,hand_selected_004,0652-88ebf36e-0780-4434-a9c7-969af27c2636,1,pre,repetition 2,2.691370424468222,pre to repetition 2,1.682532914024469,0.7878787878787877,0.86,0.9056603773584906,repeated
37,hand_selected_004,0652-88ebf36e-0780-4434-a9c7-969af27c2636,2,pre,post,2.3809796054942285,pre to post,1.5760325579223189,0.8181818181818181,0.86,0.8431372549019608,repeated
38,hand_selected_004,0652-88ebf36e-0780-4434-a9c7-969af27c2636,3,repetition 1,repetition 2,4.470243794861036,repetition 1 to repetition 2,2.697259610796445,0.4065934065934066,0.7962962962962962,0.9056603773584906,repeated
39,hand_selected_004,0652-88ebf36e-0780-4434-a9c7-969af27c2636,4,repetition 1,post,3.6713846894969957,repetition 1 to post,2.447179988888766,0.4945054945054945,0.7962962962962962,0.8431372549019608,repeated
40,hand_selected_004,0652-88ebf36e-0780-4434-a9c7-969af27c2636,5,repetition 2,post,2.784263446030592,repetition 2 to post,1.3891039292310865,0.5164835164835165,0.9056603773584906,0.8431372549019608,repeated
41,hand_selected_004,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,0,pre,repetition 1,4.477032961426901,pre to repetition 1,2.6304830841799927,0.39999999999999997,0.8181818181818181,1.0,repeated
42,hand_selected_004,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,1,pre,repetition 2,3.415116113391587,pre to repetition 2,2.0492863196526043,0.19999999999999998,0.8181818181818181,0.9043478260869564,repeated
43,hand_selected_004,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,2,pre,post,4.456828858540172,pre to post,2.602193152114746,0.39999999999999997,0.8181818181818181,1.0,repeated
44,hand_selected_004,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,3,repetition 1,repetition 2,3.4456324635609534,repetition 1 to repetition 2,1.3449489742783178,0.6444444444444444,1.0,0.9043478260869564,repeated
45,hand_selected_004,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,4,repetition 1,post,1.5151116835282403,repetition 1 to post,0.6496603972674521,0.7818181818181819,1.0,1.0,repeated
46,hand_selected_004,0696-c7f6bc88-04be-490d-9bf4-0e0092946d86,5,repetition 2,post,3.441755778452074,repetition 2 to post,1.514213562373095,0.7777777777777777,0.9043478260869564,1.0,repeated
47,hand_selected_004,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,0,pre,repetition 1,3.4210585450944997,pre to repetition 1,1.3215920519708062,0.611111111111111,0.8936170212765957,0.9803921568627452,repeated
48,hand_selected_004,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,1,pre,repetition 2,2.185164071126958,pre to repetition 2,1.3499621483800803,0.611111111111111,0.8936170212765957,0.8510638297872339,repeated
49,hand_selected_004,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,2,pre,post,4.102415987120545,pre to post,1.164575131106459,0.4666666666666666,0.8936170212765957,1.0,repeated
50,hand_selected_004,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,3,repetition 1,repetition 2,2.840716176696883,repetition 1 to repetition 2,1.6159115296516728,0.4444444444444444,0.9803921568627452,0.8510638297872339,repeated
51,hand_selected_004,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,4,repetition 1,post,2.0913339599337846,repetition 1 to post,1.0729838054991534,0.9444444444444445,0.9803921568627452,1.0,repeated
52,hand_selected_004,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,5,repetition 2,post,3.6220327628516085,repetition 2 to post,1.7413740723396558,0.3333333333333333,0.8510638297872339,1.0,repeated
53,hand_selected_004,0823-6fe08630-db1c-47e9-b895-7a2bf343bb77,0,pre,post,1.1094449333055112,pre to post,1.0452321129079143,0.9047619047619049,0.7317073170731707,1.0,control
54,hand_selected_004,0837-49141475-8680-436d-8dfe-c9067f85ba30,0,pre,post,3.1650706316290735,pre to post,1.8202367695391344,0.6190476190476191,0.608695652173913,0.8163265306122449,control
55,hand_selected_004,0873-2851611f-42e5-4913-979c-1148321ce97a,0,pre,post,2.04354888729315,pre to post,1.5718072698814993,0.8888888888888888,1.0,0.9387755102040816,control
56,hand_selected_004,0932-497aa71d-ab24-43b1-9807-f93430084a41,0,pre,repetition 1,1.868033988749895,pre to repetition 1,1.425042398159386,0.6666666666666669,0.9803921568627452,0.5555555555555556,repeated
57,hand_selected_004,0932-497aa71d-ab24-43b1-9807-f93430084a41,1,pre,repetition 2,1.9631063412921503,pre to repetition 2,0.703558797687844,0.846153846153846,0.9803921568627452,0.9803921568627452,repeated
58,hand_selected_004,0932-497aa71d-ab24-43b1-9807-f93430084a41,2,pre,post,2.7110940024168855,pre to post,1.2371155338522544,0.7435897435897434,0.9803921568627452,1.0,repeated
59,hand_selected_004,0932-497aa71d-ab24-43b1-9807-f93430084a41,3,repetition 1,repetition 2,5.119633386692094,repetition 1 to repetition 2,1.478397839480233,0.3333333333333334,0.5555555555555556,0.9803921568627452,repeated
60,hand_selected_004,0932-497aa71d-ab24-43b1-9807-f93430084a41,4,repetition 1,post,5.119633386692094,repetition 1 to post,1.478397839480233,0.3333333333333334,0.5555555555555556,1.0,repeated
61,hand_selected_004,0932-497aa71d-ab24-43b1-9807-f93430084a41,5,repetition 2,post,1.3664704804082994,repetition 2 to post,0.7244314252193725,0.846153846153846,0.9803921568627452,1.0,repeated
62,hand_selected_004,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,0,pre,repetition 1,3.8017852076902687,pre to repetition 1,1.7100757976662924,0.42857142857142855,0.8965517241379308,0.8363636363636363,repeated
63,hand_selected_004,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,1,pre,repetition 2,2.8167721934961145,pre to repetition 2,1.5319387548251637,0.6666666666666665,0.8965517241379308,0.9803921568627452,repeated
64,hand_selected_004,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,2,pre,post,2.8231011144970943,pre to post,1.3987024829927739,0.6363636363636364,0.8965517241379308,1.0,repeated
65,hand_selected_004,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,3,repetition 1,repetition 2,3.9035811479114275,repetition 1 to repetition 2,1.5943682152329473,0.6153846153846153,0.8363636363636363,0.9803921568627452,repeated
66,hand_selected_004,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,4,repetition 1,post,4.155451469593188,repetition 1 to post,1.7588954014604816,0.5636363636363636,0.8363636363636363,1.0,repeated
67,hand_selected_004,0976-bad77500-c02a-44f0-bb87-5dd2768e977c,5,repetition 2,post,1.7730852600800409,repetition 2 to post,0.6239730277414793,0.8909090909090909,0.9803921568627452,1.0,repeated
68,hand_selected_004,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,0,pre,repetition 1,2.921029995406576,pre to repetition 1,1.1337482243053334,0.5238095238095238,0.8695652173913044,0.8510638297872339,repeated
69,hand_selected_004,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,1,pre,repetition 2,3.9265825355949993,pre to repetition 2,1.6760072582241252,0.14285714285714288,0.8695652173913044,1.0,repeated
70,hand_selected_004,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,2,pre,post,4.194869285144418,pre to post,2.7085017251539987,-0.04761904761904762,0.8695652173913044,0.9090909090909092,repeated
71,hand_selected_004,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,3,repetition 1,repetition 2,2.3028273509345096,repetition 1 to repetition 2,0.7587141249717989,0.5555555555555556,0.8510638297872339,1.0,repeated
72,hand_selected_004,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,4,repetition 1,post,3.946901870771102,repetition 1 to post,2.0974099639784227,0.6666666666666666,0.8510638297872339,0.9090909090909092,repeated
73,hand_selected_004,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,5,repetition 2,post,3.374887280407703,repetition 2 to post,1.5573479476998882,0.7777777777777777,1.0,0.9090909090909092,repeated
74,hand_selected_004,1217-b2efdb5b-ed5d-45e5-850e-795c28ecf870,0,pre,post,2.9871107113145245,pre to post,2.0642319206780657,0.4545454545454545,0.9387755102040816,1.0,control
75,hand_selected_004,1455-8849033d-3271-4180-bf52-a3871e8f372f,0,pre,post,3.206724726649582,pre to post,1.3751081644562664,0.7777777777777778,0.7916666666666666,0.7391304347826088,control
76,hand_selected_004,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,0,pre,repetition 1,0.7374682371669115,pre to repetition 1,0.7374682371669115,1.0,1.0,0.7000000000000001,repeated
77,hand_selected_004,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,1,pre,repetition 2,3.0151500724802696,pre to repetition 2,0.0,0.7777777777777778,1.0,1.0,repeated
78,hand_selected_004,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,2,pre,post,3.200968758800767,pre to post,0.6666666666666666,0.7777777777777778,1.0,1.0,repeated
79,hand_selected_004,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,3,repetition 1,repetition 2,3.8204738355785923,repetition 1 to repetition 2,0.7374682371669115,0.6190476190476191,0.7000000000000001,1.0,repeated
80,hand_selected_004,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,4,repetition 1,post,2.562588063931193,repetition 1 to post,0.20203050891044216,0.7142857142857143,0.7000000000000001,1.0,repeated
81,hand_selected_004,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,5,repetition 2,post,3.0267548121486616,repetition 2 to post,0.6666666666666666,0.7777777777777778,1.0,1.0,repeated
82,hand_selected_004,1663-1b9e6d15-043f-402a-989c-6619ee13c59b,0,pre,post,2.584088460171724,pre to post,1.3333333333333333,0.7333333333333333,0.8936170212765957,0.8085106382978723,control
83,hand_selected_004,1691-3673775e-bf17-46c9-b775-79afc1355b02,0,pre,repetition 1,4.2281477740304005,pre to repetition 1,3.460177449653097,0.6428571428571428,0.94,0.6410256410256411,repeated
84,hand_selected_004,1691-3673775e-bf17-46c9-b775-79afc1355b02,1,pre,repetition 2,4.208161511475408,pre to repetition 2,1.8302882844815043,0.0909090909090909,0.94,0.9166666666666666,repeated
85,hand_selected_004,1691-3673775e-bf17-46c9-b775-79afc1355b02,2,pre,post,4.20448337675232,pre to post,1.2947192547704633,0.1515151515151515,0.94,0.981132075471698,repeated
86,hand_selected_004,1691-3673775e-bf17-46c9-b775-79afc1355b02,3,repetition 1,repetition 2,2.7889085005030734,repetition 1 to repetition 2,1.1848385830773844,0.3571428571428571,0.6410256410256411,0.9166666666666666,repeated
87,hand_selected_004,1691-3673775e-bf17-46c9-b775-79afc1355b02,4,repetition 1,post,2.662892862738583,repetition 1 to post,1.0865163037378078,0.6428571428571428,0.6410256410256411,0.981132075471698,repeated
88,hand_selected_004,1691-3673775e-bf17-46c9-b775-79afc1355b02,5,repetition 2,post,2.8414520291109255,repetition 2 to post,1.8648748738078924,0.6666666666666665,0.9166666666666666,0.981132075471698,repeated
89,hand_selected_004,1700-167b9ff0-0c2b-4d80-853f-d100fb9ba76d,0,pre,post,2.104547027484889,pre to post,0.8086574297254853,0.7777777777777778,0.981132075471698,1.0,control
90,hand_selected_004,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,0,pre,repetition 1,2.328655887885678,pre to repetition 1,1.7407678982345762,0.7090909090909091,0.9803921568627452,1.0,repeated
91,hand_selected_004,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,1,pre,repetition 2,2.426284182757825,pre to repetition 2,1.406449510224598,0.6888888888888888,0.9803921568627452,1.0,repeated
92,hand_selected_004,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,2,pre,post,2.307354640163887,pre to post,1.3427642250141882,0.7272727272727272,0.9803921568627452,1.0,repeated
93,hand_selected_004,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,3,repetition 1,repetition 2,1.808932382510075,repetition 1 to repetition 2,0.47320508075688766,0.911111111111111,1.0,1.0,repeated
94,hand_selected_004,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,4,repetition 1,post,2.177349510874423,repetition 1 to post,0.4798106243208517,0.7818181818181819,1.0,1.0,repeated
95,hand_selected_004,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,repetition 2,post,1.872762761005743,repetition 2 to post,0.6732050807568877,0.7777777777777777,1.0,1.0,repeated
96,hand_selected_004,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,0,pre,post,3.1782160555264,pre to post,1.8774297289452835,0.5,0.9803921568627452,1.0,control
97,hand_selected_004,1798-e540d275-a522-4709-aafe-ca10d8c07522,0,pre,repetition 1,3.673001974825476,pre to repetition 1,1.802120866439903,-0.06666666666666665,0.6585365853658537,0.9803921568627452,repeated
98,hand_selected_004,1798-e540d275-a522-4709-aafe-ca10d8c07522,1,pre,repetition 2,3.673001974825476,pre to repetition 2,1.802120866439903,-0.06666666666666665,0.6585365853658537,0.9807692307692308,repeated
99,hand_selected_004,1798-e540d275-a522-4709-aafe-ca10d8c07522,2,pre,post,3.7789477232240696,pre to post,1.908066614838497,-0.06666666666666665,0.6585365853658537,0.9807692307692308,repeated
100,hand_selected_004,1798-e540d275-a522-4709-aafe-ca10d8c07522,3,repetition 1,repetition 2,0.0,repetition 1 to repetition 2,0.0,1.0,0.9803921568627452,0.9807692307692308,repeated
101,hand_selected_004,1798-e540d275-a522-4709-aafe-ca10d8c07522,4,repetition 1,post,1.2031585694162432,repetition 1 to post,1.0729838054991534,0.9444444444444445,0.9803921568627452,0.9807692307692308,repeated
102,hand_selected_004,1798-e540d275-a522-4709-aafe-ca10d8c07522,5,repetition 2,post,1.3064495102245979,repetition 2 to post,1.1892922226992169,0.9555555555555554,0.9807692307692308,0.9807692307692308,repeated
103,hand_selected_004,1843-f561c143-710a-41ea-8e13-023634202c8a,0,pre,post,5.1640409130803135,pre to post,4.4397107822711,0.4444444444444444,0.596774193548387,0.3636363636363637,control
104,hand_selected_004,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,0,pre,repetition 1,3.2089134957495693,pre to repetition 1,2.6310783971926317,0.4999999999999999,0.9166666666666666,0.7619047619047621,repeated
105,hand_selected_004,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,1,pre,repetition 2,4.192133095184693,pre to repetition 2,1.4308542030110352,0.19999999999999998,0.9166666666666666,0.9387755102040816,repeated
106,hand_selected_004,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,2,pre,post,3.8617699039844604,pre to post,2.2559844616638935,0.28888888888888886,0.9166666666666666,0.9387755102040816,repeated
107,hand_selected_004,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,3,repetition 1,repetition 2,2.2205830868604406,repetition 1 to repetition 2,0.625,0.4999999999999999,0.7619047619047621,0.9387755102040816,repeated
108,hand_selected_004,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,4,repetition 1,post,2.0060844497405346,repetition 1 to post,0.9247932047085212,0.7857142857142856,0.7619047619047621,0.9387755102040816,repeated
109,hand_selected_004,2328-cf96d18d-a95b-4d1b-bc43-602ee1bf5835,5,repetition 2,post,3.2357152138285588,repetition 2 to post,1.0,0.45454545454545453,0.9387755102040816,0.9387755102040816,repeated
110,hand_selected_004,2331-ac5687d5-1fb4-4800-807f-c403b1f35903,0,pre,post,1.6382929990344448,pre to post,1.5088834764831844,0.9285714285714285,0.7906976744186047,0.9803921568627452,control
111,hand_selected_004,2610-f89d1f4b-744d-48f7-9504-357852ba2738,0,pre,post,4.360185952489628,pre to post,2.0760483749820287,-0.21428571428571427,0.7391304347826088,0.9803921568627452,control
112,hand_selected_004,2676-5d6956b9-b59d-4afb-abca-2ac16ba464bb,0,pre,post,2.7340809769375687,pre to post,0.4444444444444444,0.8333333333333334,0.981132075471698,0.981132075471698,control
113,hand_selected_004,2733-7b722a52-9a1e-416b-92c1-2606b38eb402,0,pre,repetition 1,1.9000565308791815,pre to repetition 1,0.7453559924999299,0.7333333333333333,0.5555555555555556,0.9387755102040816,repeated
114,hand_selected_004,2733-7b722a52-9a1e-416b-92c1-2606b38eb402,1,pre,repetition 2,2.8055128965585756,pre to repetition 2,1.8510573320459265,0.6,0.5555555555555556,1.0,repeated
115,hand_selected_004,2733-7b722a52-9a1e-416b-92c1-2606b38eb402,2,pre,post,1.6002566051099931,pre to post,0.9267463220525113,0.8666666666666666,0.5555555555555556,1.0,repeated
116,hand_selected_004,2733-7b722a52-9a1e-416b-92c1-2606b38eb402,3,repetition 1,repetition 2,2.735727084410276,repetition 1 to repetition 2,1.6437499628639947,0.5897435897435896,0.9387755102040816,1.0,repeated
117,hand_selected_004,2733-7b722a52-9a1e-416b-92c1-2606b38eb402,4,repetition 1,post,2.439067892525322,repetition 1 to post,1.1196795180814414,0.6923076923076922,0.9387755102040816,1.0,repeated
118,hand_selected_004,2733-7b722a52-9a1e-416b-92c1-2606b38eb402,5,repetition 2,post,1.9283708527067556,repetition 2 to post,0.9488068931903377,0.6333333333333333,1.0,1.0,repeated
119,hand_selected_004,3107-597c83d2-b8bb-47f3-9232-297768c4f378,0,pre,post,3.232050807568877,pre to post,3.232050807568877,1.0,0.631578947368421,0.9215686274509804,control
120,hand_selected_004,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,0,pre,repetition 1,1.75,pre to repetition 1,1.266123775561495,0.6666666666666669,0.9803921568627452,0.5555555555555556,repeated
121,hand_selected_004,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,1,pre,repetition 2,2.2853653983779685,pre to repetition 2,0.0,0.8888888888888888,0.9803921568627452,0.9803921568627452,repeated
122,hand_selected_004,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,2,pre,post,1.16357066166662,pre to post,1.03339589774953,0.9444444444444445,0.9803921568627452,0.9803921568627452,repeated
123,hand_selected_004,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,3,repetition 1,repetition 2,4.442582403567252,repetition 1 to repetition 2,1.266123775561495,0.3333333333333334,0.5555555555555556,0.9803921568627452,repeated
124,hand_selected_004,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,4,repetition 1,post,1.75,repetition 1 to post,1.266123775561495,0.6666666666666669,0.5555555555555556,0.9803921568627452,repeated
125,hand_selected_004,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,5,repetition 2,post,2.490822267941203,repetition 2 to post,1.03339589774953,0.8333333333333334,0.9803921568627452,0.9803921568627452,repeated
126,hand_selected_004,3312-3155dfa4-6b4b-4645-98ec-b5c778414ddc,0,pre,post,2.2555372493364256,pre to post,2.1982342399683104,0.6190476190476191,0.836734693877551,0.4444444444444444,control
127,hand_selected_004,3356-6fd98e27-1dc1-4afe-9e1c-a90f6cd5b1e6,0,pre,repetition 1,3.5204559892995744,pre to repetition 1,2.0337239967856844,0.6190476190476191,0.8541666666666667,1.0,repeated
128,hand_selected_004,3356-6fd98e27-1dc1-4afe-9e1c-a90f6cd5b1e6,1,pre,repetition 2,3.0986979536051478,pre to repetition 2,2.2091573735911076,0.8095238095238096,0.8541666666666667,0.9387755102040816,repeated
129,hand_selected_004,3356-6fd98e27-1dc1-4afe-9e1c-a90f6cd5b1e6,2,pre,post,3.9247300037744655,pre to post,1.25,0.0,0.8541666666666667,0.6749999999999999,repeated
130,hand_selected_004,3356-6fd98e27-1dc1-4afe-9e1c-a90f6cd5b1e6,3,repetition 1,repetition 2,1.8899162519579376,repetition 1 to repetition 2,0.15713484026367724,0.7777777777777778,1.0,0.9387755102040816,repeated
131,hand_selected_004,3356-6fd98e27-1dc1-4afe-9e1c-a90f6cd5b1e6,4,repetition 1,post,1.118033988749895,repetition 1 to post,1.118033988749895,1.0,1.0,0.6749999999999999,repeated
132,hand_selected_004,3356-6fd98e27-1dc1-4afe-9e1c-a90f6cd5b1e6,5,repetition 2,post,1.118033988749895,repetition 2 to post,1.118033988749895,1.0,0.9387755102040816,0.6749999999999999,repeated
133,hand_selected_004,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,0,pre,repetition 1,2.799296411781177,pre to repetition 1,2.1100470877527155,0.4285714285714286,0.5555555555555555,0.8958333333333334,repeated
134,hand_selected_004,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,1,pre,repetition 2,3.579508521608662,pre to repetition 2,2.3571894228559263,0.3333333333333333,0.5555555555555555,0.8,repeated
135,hand_selected_004,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,2,pre,post,4.105407841627282,pre to post,2.5635635298225936,0.1818181818181818,0.5555555555555555,0.7500000000000001,repeated
