,Unnamed: 0,gameID,trialNum,phase,condition,eventType,score,normedScore,numBlocks,timeAbsolute,timeRelative,buildTime,currBonus,exploreResets,buildResets,allVertices,nPracticeAttempts,exploreStartTime,buildStartTime,buildFinishTime,targetName,numBlocksExplore,totalExploreBlocks,numAttempts,finalExploreBlocks,extendedCondition
11,554,0468-bb3f0e39-c829-430d-9c75-c538d48abe22,11,build,physical,trial_end,0.27,0.987526794605634,9,1575564600665.0,1365960.4050000198,49392,0.05,0,0,"[[{'x': 276.14887836950834, 'y': 592.778188774443}, {'x': 496.14887835084465, 'y': 592.7753230907445}, {'x': 496.15031119269395, 'y': 702.7753230814122}, {'x': 276.15031121135775, 'y': 702.7781887651108}], [{'x': 501.1595271815868, 'y': 592.5513371645233}, {'x': 721.1593898073914, 'y': 592.7971920559505}, {'x': 721.0364623616769, 'y': 702.7971233688521}, {'x': 501.0365997358737, 'y': 702.5512684774249}], [{'x': 434.69689176639275, 'y': 483.0648472182551}, {'x': 544.6968852686119, 'y': 483.10265610075413}, {'x': 544.6590763861151, 'y': 593.1026496029742}, {'x': 434.6590828838937, 'y': 593.0648407204773}], [{'x': 665.0178714542435, 'y': 482.5983216408495}, {'x': 720.0173080012862, 'y': 482.8472784799355}, {'x': 719.519394323117, 'y': 592.8461515740221}, {'x': 664.5199577760743, 'y': 592.5971947349373}], [{'x': 320.4029599964858, 'y': 483.0503897823341}, {'x': 375.4029599964413, 'y': 483.050320057834}, {'x': 375.4030994454411, 'y': 593.0503200577467}, {'x': 320.40309944548557, 'y': 593.050389782246}], [{'x': 273.89883898720694, 'y': 373.1850062688393}, {'x': 493.89883895278336, 'y': 373.18889810494966}, {'x': 493.8968930347282, 'y': 483.18889808773736}, {'x': 273.89689306915164, 'y': 483.185006251627}], [{'x': 500.31254238026867, 'y': 372.6104479234767}, {'x': 720.3090311533211, 'y': 373.85339905984824}, {'x': 719.6875555851358, 'y': 483.8516434463753}, {'x': 499.69106681208376, 'y': 482.6086923100038}], [{'x': 609.9605535807185, 'y': 263.27862073379805}, {'x': 719.9589777360261, 'y': 263.8674189582788}, {'x': 719.3701795115447, 'y': 373.86584311358575}, {'x': 609.3717553562376, 'y': 373.277044889105}], [{'x': 549.5708011703291, 'y': 263.1366513361574}, {'x': 604.5698137302302, 'y': 263.46622293042356}, {'x': 603.9106705416973, 'y': 373.46424805022735}, {'x': 548.9116579817965, 'y': 373.1346764559612}]]",,1575564510489.0,1575564540515.0,1575564600521.0,hand_selected_010,5,5.0,1,5,3<x<6 blocks
12,558,0468-bb3f0e39-c829-430d-9c75-c538d48abe22,12,build,physical,trial_end,0.32,0.983442640576282,8,1575564695710.0,1461006.1500002632,43910,0.05,0,0,"[[{'x': 496.6018793784869, 'y': 592.7975603822382}, {'x': 716.60187937687, 'y': 592.7984039700406}, {'x': 716.6014575829693, 'y': 702.7984039692325}, {'x': 496.6014575845859, 'y': 702.7975603814299}], [{'x': 273.8484601012966, 'y': 592.638149534908}, {'x': 493.84846008749236, 'y': 592.6406140500968}, {'x': 493.8472278298983, 'y': 702.6406140431945}, {'x': 273.84722784370246, 'y': 702.6381495280058}], [{'x': 605.590768242252, 'y': 373.0696804156836}, {'x': 715.5907681924426, 'y': 373.0663701727632}, {'x': 715.5973886782837, 'y': 593.0663700731474}, {'x': 605.5973887280928, 'y': 593.0696803160672}], [{'x': 495.3720049626182, 'y': 373.13396850367656}, {'x': 605.3720044754666, 'y': 373.14432095881824}, {'x': 605.3512995651835, 'y': 593.1443199845152}, {'x': 495.35130005233503, 'y': 593.1339675293729}], [{'x': 324.380640887854, 'y': 372.83279020249944}, {'x': 434.38063905250294, 'y': 372.85288440988234}, {'x': 434.34045063773766, 'y': 592.85288073918}, {'x': 324.3404524730887, 'y': 592.8327865317967}], [{'x': 323.44216020472743, 'y': 262.99507217686346}, {'x': 543.4421435447609, 'y': 263.08068984855686}, {'x': 543.3993347089132, 'y': 373.0806815185729}, {'x': 323.39935136888096, 'y': 372.99506384687936}], [{'x': 607.8674161229027, 'y': 263.19173066284435}, {'x': 717.8674159635573, 'y': 263.1976514677446}, {'x': 717.8614951586572, 'y': 373.19765130839943}, {'x': 607.8614953180029, 'y': 373.1917305034992}], [{'x': 547.5607151940396, 'y': 263.1893087813275}, {'x': 602.5607146252638, 'y': 263.1813989544337}, {'x': 602.5765342790514, 'y': 373.18139781688177}, {'x': 547.5765348478272, 'y': 373.1893076437757}]]",,1575564605561.0,1575564635601.0,1575564695604.0,hand_selected_002,5,5.0,1,5,3<x<6 blocks
13,562,0468-bb3f0e39-c829-430d-9c75-c538d48abe22,13,build,mental,trial_end,0.33,0.7169166732113407,10,1575564794433.0,1559728.54000004,58557,0.01,0,0,"[[{'x': 273.8611351113324, 'y': 592.8884557100012}, {'x': 493.8611330338932, 'y': 592.9186893552607}, {'x': 493.8460162112632, 'y': 702.9186883165403}, {'x': 273.84601828870257, 'y': 702.888454671281}], [{'x': 496.60204654742734, 'y': 592.8666986290991}, {'x': 716.6020423846714, 'y': 592.8239012928677}, {'x': 716.6234410527882, 'y': 702.82389921149}, {'x': 496.6234452155429, 'y': 702.8666965477214}], [{'x': 233.39258982990557, 'y': 483.42279767274243}, {'x': 453.39253456251504, 'y': 483.57873884246396}, {'x': 453.31456397765464, 'y': 593.5787112087679}, {'x': 233.3146192450444, 'y': 593.422770039048}], [{'x': 462.2475164589899, 'y': 483.1298948534195}, {'x': 517.2475154346558, 'y': 483.14050978891527}, {'x': 517.2262855636648, 'y': 593.1405077402449}, {'x': 462.2262865879979, 'y': 593.1298928047494}], [{'x': 528.1372117243894, 'y': 483.1765954828253}, {'x': 748.137196121467, 'y': 483.09373846264043}, {'x': 748.1786246315593, 'y': 593.0937306611784}, {'x': 528.1786402344821, 'y': 593.176587681363}], [{'x': 232.11373390352486, 'y': 429.0891094609171}, {'x': 342.11371520426576, 'y': 429.0249702627328}, {'x': 342.1457848033575, 'y': 484.02496091310303}, {'x': 232.14580350261693, 'y': 484.08910011128734}], [{'x': 288.58633373902006, 'y': 319.32266605403885}, {'x': 343.5863323469194, 'y': 319.3350406659336}, {'x': 343.56158312313, 'y': 429.3350378817332}, {'x': 288.56158451523044, 'y': 429.3226632698384}], [{'x': 429.750730850156, 'y': 373.624277500192}, {'x': 539.7502672845624, 'y': 373.3049278242413}, {'x': 540.0696169605136, 'y': 483.30446425864824}, {'x': 430.070080526107, 'y': 483.62381393459896}], [{'x': 429.61325955328243, 'y': 318.92775838903236}, {'x': 539.6121350287758, 'y': 318.43037108858414}, {'x': 539.8608286790005, 'y': 373.4298088263318}, {'x': 429.8619532035067, 'y': 373.92719612678}], [{'x': 342.85195092884106, 'y': 209.6462374591814}, {'x': 562.8480917860873, 'y': 208.3431611304131}, {'x': 563.4996299504711, 'y': 318.3412315590366}, {'x': 343.50348909322526, 'y': 319.64430788780464}]]",,1575564704280.0,1575564734316.0,1575564794318.0,hand_selected_011,0,0.0,1,0,mental
14,565,0468-bb3f0e39-c829-430d-9c75-c538d48abe22,14,build,mental,trial_end,0.36,0.8992638058895528,10,1575564890071.0,1655367.0550002716,58574,0.03,0,0,"[[{'x': 499.8694976048919, 'y': 592.6886367535996}, {'x': 609.869495777831, 'y': 592.6685879762425}, {'x': 609.8895445551882, 'y': 702.6685861491814}, {'x': 499.8895463822495, 'y': 702.6886349265384}], [{'x': 276.0999450683594, 'y': 592.5931362597067}, {'x': 496.0999450683594, 'y': 592.5931362597067}, {'x': 496.0999450683594, 'y': 702.5931362597067}, {'x': 276.0999450683594, 'y': 702.5931362597067}], [{'x': 671.354317588564, 'y': 592.5019341906286}, {'x': 726.3542182032442, 'y': 592.6064921903926}, {'x': 726.1451022037171, 'y': 702.6062934197521}, {'x': 671.1452015890369, 'y': 702.5017354199881}], [{'x': 671.9876856687233, 'y': 482.62276345382674}, {'x': 726.9874995727342, 'y': 482.76583869318176}, {'x': 726.701349094024, 'y': 592.7654665012077}, {'x': 671.701535190013, 'y': 592.6223912618527}], [{'x': 276.0999450683594, 'y': 482.828494525065}, {'x': 496.0999450683594, 'y': 482.828494525065}, {'x': 496.0999450683594, 'y': 592.8284945250681}, {'x': 276.0999450683594, 'y': 592.8284945250681}], [{'x': 499.7508043834214, 'y': 483.10920431182666}, {'x': 609.7508033182135, 'y': 483.09389595596025}, {'x': 609.7661116740799, 'y': 593.0938948907539}, {'x': 499.7661127392874, 'y': 593.10920324662}], [{'x': 556.3360922662436, 'y': 373.2872350536794}, {'x': 611.3360010222507, 'y': 373.1870510682162}, {'x': 611.5363689931775, 'y': 483.1868685802291}, {'x': 556.5364602371699, 'y': 483.28705256569253}], [{'x': 672.4499811703553, 'y': 372.6561286753737}, {'x': 727.449597505289, 'y': 372.8615623874374}, {'x': 727.0387300811614, 'y': 482.86079505730606}, {'x': 672.0391137462276, 'y': 482.65536134524234}], [{'x': 507.224480462357, 'y': 263.44354650171505}, {'x': 727.2235097933772, 'y': 262.79002266223637}, {'x': 727.5502717131171, 'y': 372.78953732774704}, {'x': 507.5512423820962, 'y': 373.4430611672256}], [{'x': 276.0999450683594, 'y': 372.878920528068}, {'x': 496.0999450683594, 'y': 372.878920528068}, {'x': 496.0999450683594, 'y': 482.878920528068}, {'x': 276.0999450683594, 'y': 482.878920528068}]]",,1575564799917.0,1575564829950.0,1575564889953.0,hand_selected_003,0,0.0,1,0,mental
15,567,0468-bb3f0e39-c829-430d-9c75-c538d48abe22,15,build,physical,trial_end,0.39,0.8751482720965895,9,1575564985391.0,1750686.895000283,58478,0.03,0,0,"[[{'x': 447.11439587186254, 'y': 592.6070431085864}, {'x': 667.1143947745521, 'y': 592.585070046979}, {'x': 667.1253813053562, 'y': 702.5850694983246}, {'x': 447.12538240266673, 'y': 702.607042559932}], [{'x': 612.803658378385, 'y': 483.12724698294835}, {'x': 667.803647952251, 'y': 483.0933814450745}, {'x': 667.8713790279963, 'y': 593.0933605928074}, {'x': 612.87138945413, 'y': 593.1272261306787}], [{'x': 612.7012930276416, 'y': 373.24591986231076}, {'x': 667.7012884584045, 'y': 373.2235007616054}, {'x': 667.7461266598162, 'y': 483.2234916231313}, {'x': 612.7461312290526, 'y': 483.24591072383663}], [{'x': 255.46316816067002, 'y': 592.6013173237562}, {'x': 310.4631368337411, 'y': 592.6600196339632}, {'x': 310.3457322133272, 'y': 702.6599569801054}, {'x': 255.34576354025643, 'y': 702.6012546698985}], [{'x': 254.3350058437701, 'y': 482.8894294257135}, {'x': 309.3348485300141, 'y': 482.7578828999665}, {'x': 309.597941581507, 'y': 592.7575682724544}, {'x': 254.59809889526315, 'y': 592.8891147981999}], [{'x': 441.5515633838004, 'y': 482.8850726908458}, {'x': 551.5514874073004, 'y': 483.01435851382297}, {'x': 551.4222015843245, 'y': 593.0142825373227}, {'x': 441.42227756082326, 'y': 592.884996714347}], [{'x': 253.58726103573804, 'y': 372.8671302352887}, {'x': 473.58682544403473, 'y': 373.30492032172106}, {'x': 473.3679304008189, 'y': 483.30470252586946}, {'x': 253.36836599252223, 'y': 482.8669124394371}], [{'x': 251.78096727133234, 'y': 262.91480789987475}, {'x': 471.7807337803472, 'y': 263.2353324371025}, {'x': 471.6204715117332, 'y': 373.23521569161016}, {'x': 251.6207050027185, 'y': 372.9146911543824}], [{'x': 475.5696766625664, 'y': 262.9557521881922}, {'x': 585.5695638756891, 'y': 263.1132739342376}, {'x': 585.2545203835984, 'y': 483.1130483604814}, {'x': 475.25463317047576, 'y': 482.955526614436}]]",,1575564895254.0,1575564925277.0,1575564985279.0,hand_selected_012,5,5.0,1,5,3<x<6 blocks
16,13,0557-d10fc037-8516-4352-8b27-6e3c82eeeace,0,build,physical,trial_end,0.05,0.9763192680975408,8,1575560285888.0,262815.9999999916,38111,0.05,0,0,"[[{'x': 449.47002133025364, 'y': 592.8972498898147}, {'x': 669.4700201804844, 'y': 592.9197420743577}, {'x': 669.4587740882105, 'y': 702.9197414994726}, {'x': 449.4587752379801, 'y': 702.8972493149296}], [{'x': 560.7875452767283, 'y': 483.31590031325646}, {'x': 670.7874878145195, 'y': 483.4283355510188}, {'x': 670.6750525767567, 'y': 593.4282780888095}, {'x': 560.6751100389655, 'y': 593.3158428510465}], [{'x': 277.2538857360451, 'y': 592.6504799838722}, {'x': 387.25388473322016, 'y': 592.6653333164825}, {'x': 387.2390314006105, 'y': 702.6653323136575}, {'x': 277.23903240343554, 'y': 702.6504789810474}], [{'x': 278.5923354717807, 'y': 483.00331949409457}, {'x': 498.5923045470489, 'y': 483.11996803036374}, {'x': 498.53398027891416, 'y': 593.1199525679984}, {'x': 278.53401120364595, 'y': 593.0033040317306}], [{'x': 384.2817628600688, 'y': 373.5124368173096}, {'x': 604.2817343145955, 'y': 373.4003653781272}, {'x': 604.3377700341865, 'y': 483.40035110539026}, {'x': 384.33779857966096, 'y': 483.51242254457264}], [{'x': 611.4163920148538, 'y': 373.34245223364513}, {'x': 721.4156599958588, 'y': 373.74375466677384}, {'x': 721.01435756273, 'y': 483.7430226477799}, {'x': 611.015089581725, 'y': 483.3417202146512}], [{'x': 501.702879464641, 'y': 263.0808684666726}, {'x': 721.7017482053577, 'y': 263.78638445142803}, {'x': 721.3489902129801, 'y': 373.7858188217862}, {'x': 501.3501214722636, 'y': 373.0803028370308}], [{'x': 385.2014914796835, 'y': 263.52988012074076}, {'x': 495.2014889628263, 'y': 263.506349106812}, {'x': 495.22501997675494, 'y': 373.50634658995483}, {'x': 385.22502249361224, 'y': 373.5298776038837}]]",,1575560195810.0,1575560225829.0,1575560285831.0,hand_selected_005,6,6.0,1,6,>=6 blocks
17,25,0557-d10fc037-8516-4352-8b27-6e3c82eeeace,1,build,mental,trial_end,0.1,0.9475075251449968,7,1575560406037.0,382964.1299999785,59929,0.05,0,1,"[[{'x': 494.5144129972527, 'y': 592.7296452423782}, {'x': 714.5144124398702, 'y': 592.7139848500815}, {'x': 714.522242636019, 'y': 702.7139845713912}, {'x': 494.5222431934011, 'y': 702.7296449636879}], [{'x': 605.7386916370183, 'y': 483.0284805742727}, {'x': 715.7386871899369, 'y': 482.9972018564128}, {'x': 715.7699659077957, 'y': 592.9971974093303}, {'x': 605.7699703548769, 'y': 593.0284761271898}], [{'x': 290.76007461728994, 'y': 592.6216101124916}, {'x': 400.7600744040504, 'y': 592.6147608300182}, {'x': 400.76692368652317, 'y': 702.6147606167791}, {'x': 290.76692389976273, 'y': 702.6216098992525}], [{'x': 332.5132718769976, 'y': 482.9071550432118}, {'x': 552.5132716588629, 'y': 482.9169519339802}, {'x': 552.508373213479, 'y': 592.9169518249131}, {'x': 332.50837343161373, 'y': 592.9071549341447}], [{'x': 397.76402242168933, 'y': 373.1812795636828}, {'x': 617.7640219943734, 'y': 373.1949915515209}, {'x': 617.7571660004559, 'y': 483.1949913378635}, {'x': 397.7571664277702, 'y': 483.18127935002536}], [{'x': 397.7890035009336, 'y': 263.3172629670875}, {'x': 617.789002388397, 'y': 263.33938797908144}, {'x': 617.7779398823999, 'y': 373.339387422813}, {'x': 397.77794099493684, 'y': 373.3172624108192}], [{'x': 662.5233917236329, 'y': 367.48195990943896}, {'x': 717.5233917236329, 'y': 367.48195990943896}, {'x': 717.5233917236329, 'y': 477.48195990943896}, {'x': 662.5233917236329, 'y': 477.48195990943896}]]",,1575560315988.0,1575560346006.0,1575560406009.0,hand_selected_015,0,0.0,1,0,mental
18,35,0557-d10fc037-8516-4352-8b27-6e3c82eeeace,2,build,mental,trial_end,0.11,0.8479531034724843,9,1575560500904.0,477829.469999997,57273,0.01,0,0,"[[{'x': 271.80938389546344, 'y': 592.5931541211012}, {'x': 491.8093477812944, 'y': 592.4670976531269}, {'x': 491.8723760152819, 'y': 702.467079596043}, {'x': 271.87241212945105, 'y': 702.5931360640174}], [{'x': 504.53522163443535, 'y': 482.6353140414947}, {'x': 614.5352214191934, 'y': 482.6421954161052}, {'x': 614.521458669973, 'y': 702.642194985617}, {'x': 504.5214588852152, 'y': 702.6353136110085}], [{'x': 271.48306109810085, 'y': 482.82878945631666}, {'x': 491.4829449516561, 'y': 482.6027265838486}, {'x': 491.5959763878899, 'y': 592.6026685106272}, {'x': 271.59609253433473, 'y': 592.8287313830941}], [{'x': 559.0399475707582, 'y': 372.84303217892614}, {'x': 614.0399474523124, 'y': 372.8466417395113}, {'x': 614.0327283311437, 'y': 482.8466415026219}, {'x': 559.0327284495895, 'y': 482.8430319420368}], [{'x': 275.8336023833348, 'y': 372.9450565463893}, {'x': 495.83343664365367, 'y': 372.6750094534781}, {'x': 495.9684601901092, 'y': 482.67492658363756}, {'x': 275.96862592979033, 'y': 482.9449736765488}], [{'x': 705.3244047820496, 'y': 592.6491736746624}, {'x': 760.3244046381353, 'y': 592.6451949176948}, {'x': 760.3323621520702, 'y': 702.6451946298674}, {'x': 705.3323622959842, 'y': 702.6491733868351}], [{'x': 698.3503739634516, 'y': 482.9298566495424}, {'x': 753.3503445482645, 'y': 482.8729737020753}, {'x': 753.4641104431996, 'y': 592.8729148717002}, {'x': 698.4641398583865, 'y': 592.9297978191676}], [{'x': 691.5672342394408, 'y': 372.94661417469433}, {'x': 746.5672312270376, 'y': 372.9284107578145}, {'x': 746.6036380607949, 'y': 482.9284047330075}, {'x': 691.6036410731981, 'y': 482.9466081498873}], [{'x': 537.3436145422231, 'y': 262.8800871554154}, {'x': 757.3435965260766, 'y': 262.96912144108666}, {'x': 757.299079383241, 'y': 372.96911243301344}, {'x': 537.2990973993875, 'y': 372.8800781473422}]]",,1575560410854.0,1575560440872.0,1575560500873.0,hand_selected_003,0,0.0,1,0,mental
19,75,0557-d10fc037-8516-4352-8b27-6e3c82eeeace,3,build,physical,trial_end,0.14,0.9256400961839116,7,1575560791297.0,768219.0649999537,24775,0.03,0,0,"[[{'x': 501.28687557404186, 'y': 592.8002924416093}, {'x': 721.286810788773, 'y': 592.6314566803162}, {'x': 721.3712286694202, 'y': 702.6314242876819}, {'x': 501.37129345468855, 'y': 702.8002600489749}], [{'x': 278.52460602555, 'y': 592.4886519275861}, {'x': 498.52460587405534, 'y': 592.4968163508561}, {'x': 498.52052366242, 'y': 702.4968162751082}, {'x': 278.5205238139146, 'y': 702.4886518518383}], [{'x': 500.9709051426786, 'y': 483.3951223366115}, {'x': 720.970769822989, 'y': 483.1511128181491}, {'x': 721.0927745822197, 'y': 593.1510451583061}, {'x': 501.09290990191005, 'y': 593.3950546767687}], [{'x': 389.81051423788114, 'y': 482.5471482252404}, {'x': 499.81051274490113, 'y': 482.56527156827167}, {'x': 499.7923894018698, 'y': 592.5652700752912}, {'x': 389.7923908948498, 'y': 592.5471467322602}], [{'x': 503.0647005306266, 'y': 373.9001003081634}, {'x': 723.064526474812, 'y': 373.6233612100082}, {'x': 723.2028960238893, 'y': 483.6232741821005}, {'x': 503.20307007970405, 'y': 483.9000132802557}], [{'x': 503.3493830177666, 'y': 263.93078017546435}, {'x': 723.3493311059744, 'y': 263.77964716589145}, {'x': 723.4248976107596, 'y': 373.7796212099949}, {'x': 503.42494952255265, 'y': 373.9307542195678}], [{'x': 612.3669828227063, 'y': 208.90631393952606}, {'x': 722.3668814376178, 'y': 208.75696632794637}, {'x': 722.4415552434074, 'y': 263.75691563540283}, {'x': 612.4416566284958, 'y': 263.90626324698167}]]",,1575560701242.0,1575560731250.0,1575560791251.0,hand_selected_014,6,6.0,1,6,>=6 blocks
20,95,0557-d10fc037-8516-4352-8b27-6e3c82eeeace,4,build,physical,trial_end,0.19,0.935881069580426,10,1575560907540.0,884460.4800000087,39316,0.05,0,0,"[[{'x': 497.80019267147367, 'y': 592.3001213251669}, {'x': 717.7993828724613, 'y': 592.8970391671572}, {'x': 717.5009239514656, 'y': 702.8966342676526}, {'x': 497.50173375047893, 'y': 702.299716425662}], [{'x': 330.79348020396714, 'y': 647.5308965163424}, {'x': 440.7932550048375, 'y': 647.7534807870894}, {'x': 440.68196286946426, 'y': 702.7533681875245}, {'x': 330.6821880685936, 'y': 702.5307839167775}], [{'x': 276.4990548156952, 'y': 538.2333032658207}, {'x': 496.49898626898295, 'y': 538.4069711906}, {'x': 496.41215230659384, 'y': 648.4069369172432}, {'x': 276.41222085330577, 'y': 648.2332689924642}], [{'x': 606.3525174942439, 'y': 538.2735588699625}, {'x': 716.3522809226165, 'y': 538.5016941422502}, {'x': 716.2382132864738, 'y': 593.5015758564373}, {'x': 606.2384498581011, 'y': 593.2734405841493}], [{'x': 448.59995373881065, 'y': 428.8323656149338}, {'x': 668.5999342370937, 'y': 428.924997978081}, {'x': 668.5536180555191, 'y': 538.9249882272236}, {'x': 448.5536375572356, 'y': 538.8323558640744}], [{'x': 672.7178650749356, 'y': 428.43081045385065}, {'x': 727.7176540001853, 'y': 428.58318557652456}, {'x': 727.4129037548371, 'y': 538.5827634270254}, {'x': 672.4131148295874, 'y': 538.4303883043514}], [{'x': 551.2171598981816, 'y': 208.89078998957584}, {'x': 661.2171296934232, 'y': 208.97230713939342}, {'x': 661.0540953937865, 'y': 428.97224672987807}, {'x': 551.0541255985447, 'y': 428.8907295800603}], [{'x': 280.2590647174891, 'y': 428.286666727218}, {'x': 390.2590489671807, 'y': 428.3455315514519}, {'x': 390.20018414294634, 'y': 538.3455158011443}, {'x': 280.2001998932548, 'y': 538.2866509769098}], [{'x': 280.25762843617696, 'y': 318.6679294939038}, {'x': 500.25750173896716, 'y': 318.9040370046338}, {'x': 500.1394479836022, 'y': 428.90397365602826}, {'x': 280.139574680812, 'y': 428.6678661452984}], [{'x': 278.71540049140214, 'y': 208.71707554685193}, {'x': 498.71532889563576, 'y': 208.894563946406}, {'x': 498.626584695859, 'y': 318.8945281485235}, {'x': 278.62665629162524, 'y': 318.7170397489691}]]",,1575560817473.0,1575560847497.0,1575560907499.0,hand_selected_006,6,6.0,1,6,>=6 blocks
21,119,0557-d10fc037-8516-4352-8b27-6e3c82eeeace,5,build,mental,trial_end,0.2,0.7236146780559286,13,1575561060834.0,1037751.5199999324,57831,0.01,0,0,"[[{'x': 449.69973141272095, 'y': 593.0995008508819}, {'x': 669.699729612181, 'y': 593.0713541433645}, {'x': 669.713802965939, 'y': 703.0713532430937}, {'x': 449.71380476648, 'y': 703.0994999506111}], [{'x': 615.2879345259691, 'y': 483.720086504166}, {'x': 670.2879340768008, 'y': 483.72711562106235}, {'x': 670.2738758430098, 'y': 593.7271147227249}, {'x': 615.2738762921784, 'y': 593.7200856058299}], [{'x': 615.2804713509014, 'y': 374.24132772600353}, {'x': 670.28046624406, 'y': 374.26502904699464}, {'x': 670.23306360208, 'y': 484.26501883331025}, {'x': 615.2330687089208, 'y': 484.24131751231926}], [{'x': 448.3584119164004, 'y': 373.73735259654944}, {'x': 558.3583797316687, 'y': 373.65320605996357}, {'x': 558.5266728048405, 'y': 593.6531416905007}, {'x': 448.52670498957195, 'y': 593.7372882270872}], [{'x': 286.7969035979968, 'y': 592.8896989705429}, {'x': 341.79688365624514, 'y': 592.842863169132}, {'x': 341.89055525906633, 'y': 702.8428232856286}, {'x': 286.89057520081786, 'y': 702.8896590870395}], [{'x': 288.8075458476361, 'y': 483.4964190505883}, {'x': 343.80752638272077, 'y': 483.45014659329763}, {'x': 343.90007129730236, 'y': 593.4501076634663}, {'x': 288.9000907622179, 'y': 593.4963801207575}], [{'x': 290.8645749509481, 'y': 373.9602444506206}, {'x': 345.8644144160563, 'y': 373.8273579864455}, {'x': 346.13018734440715, 'y': 483.8270369166613}, {'x': 291.1303478792987, 'y': 483.9599233808364}], [{'x': 338.4286453775167, 'y': 264.49576575117675}, {'x': 558.4278408358857, 'y': 263.90078871707556}, {'x': 558.7253293529351, 'y': 373.9003864462597}, {'x': 338.72613389456757, 'y': 374.49536348036077}], [{'x': 278.93544301963664, 'y': 264.19287525470634}, {'x': 333.9354409370148, 'y': 264.1777395896485}, {'x': 333.96571226712854, 'y': 374.17773542440545}, {'x': 278.9657143497505, 'y': 374.19287108946327}], [{'x': 279.6188000350775, 'y': 154.47404340607284}, {'x': 499.61799599032724, 'y': 153.8792501278334}, {'x': 499.9153926294476, 'y': 263.8788481054572}, {'x': 279.91619667419775, 'y': 264.47364138369704}], [{'x': 504.98547111173013, 'y': 154.02292963198948}, {'x': 559.9854214544464, 'y': 153.94902226616574}, {'x': 560.1332361860934, 'y': 263.9489229515991}, {'x': 505.1332858433778, 'y': 264.0228303174227}], [{'x': 620.0866078419631, 'y': 264.5686059450729}, {'x': 675.0865707204229, 'y': 264.6325071814131}, {'x': 674.9587682477434, 'y': 374.6324329383337}, {'x': 619.9588053692836, 'y': 374.5685317019935}], [{'x': 617.757082865601, 'y': 154.6176790551195}, {'x': 672.757073836182, 'y': 154.6491947026776}, {'x': 672.6940425410658, 'y': 264.64917664383887}, {'x': 617.6940515704847, 'y': 264.6176609962809}]]",,1575560970761.0,1575561000780.0,1575561060782.0,hand_selected_012,0,0.0,1,0,mental
