,gameID,trialNum,targetName,repetition,blockNum,condition,phase_extended,y,x,w,h
5545,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,4,hand_selected_005,0,7,repeated,pre,2,10,1,2
5546,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,4,hand_selected_005,0,8,repeated,pre,4,10,4,2
5547,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,4,hand_selected_005,0,9,repeated,pre,6,10,4,2
5548,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,4,hand_selected_005,0,10,repeated,pre,4,8,2,2
5549,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,4,hand_selected_005,0,11,repeated,pre,6,8,2,2
5550,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,4,hand_selected_005,0,12,repeated,pre,4,7,1,2
5551,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,4,hand_selected_005,0,13,repeated,pre,6,7,1,2
5552,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,hand_selected_011,0,1,repeated,pre,0,9,2,2
5553,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,hand_selected_011,0,2,repeated,pre,0,7,2,2
5554,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,hand_selected_011,0,3,repeated,pre,0,6,1,2
5555,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,hand_selected_011,0,4,repeated,pre,0,11,1,2
5556,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,hand_selected_011,0,5,repeated,pre,2,9,4,2
5557,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,hand_selected_011,0,6,repeated,pre,2,5,4,2
5558,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,hand_selected_011,0,7,repeated,pre,4,5,2,1
5559,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,hand_selected_011,0,8,repeated,pre,4,8,2,2
5560,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,hand_selected_011,0,9,repeated,pre,4,11,2,2
5561,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,hand_selected_011,0,10,repeated,pre,6,9,4,2
5562,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,hand_selected_011,0,11,repeated,pre,5,6,1,2
5563,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,5,hand_selected_011,0,12,repeated,pre,6,7,2,2
5564,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,6,hand_selected_006,0,1,control,pre,0,6,2,1
5565,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,6,hand_selected_006,0,2,control,pre,0,9,4,2
5566,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,6,hand_selected_006,0,3,control,pre,2,11,2,2
5567,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,6,hand_selected_006,0,4,control,pre,1,7,2,2
5568,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,6,hand_selected_006,0,5,control,pre,3,6,2,2
5569,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,7,hand_selected_012,0,1,control,pre,0,8,4,2
5570,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,7,hand_selected_012,0,2,control,pre,2,11,1,2
5571,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,7,hand_selected_012,0,3,control,pre,4,11,1,2
5572,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,7,hand_selected_012,0,4,control,pre,6,11,1,2
5573,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,7,hand_selected_012,0,5,control,pre,2,8,2,2
5574,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,7,hand_selected_012,0,6,control,pre,0,5,1,2
5575,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,7,hand_selected_012,0,7,control,pre,2,5,1,2
5576,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,7,hand_selected_012,0,8,control,pre,4,5,4,2
5577,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,7,hand_selected_012,0,9,control,pre,6,5,4,2
5578,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,7,hand_selected_012,0,10,control,pre,4,9,1,2
5579,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,7,hand_selected_012,0,11,control,pre,6,9,1,2
5580,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,8,hand_selected_011,1,1,repeated,repetition 1,0,9,2,2
5581,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,8,hand_selected_011,1,2,repeated,repetition 1,0,7,2,2
5582,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,8,hand_selected_011,1,3,repeated,repetition 1,0,6,1,2
5583,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,8,hand_selected_011,1,4,repeated,repetition 1,0,11,1,2
5584,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,8,hand_selected_011,1,5,repeated,repetition 1,2,9,4,2
5585,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,8,hand_selected_011,1,6,repeated,repetition 1,2,5,4,2
5586,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,8,hand_selected_011,1,7,repeated,repetition 1,4,11,2,2
5587,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,8,hand_selected_011,1,8,repeated,repetition 1,4,8,2,2
5588,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,8,hand_selected_011,1,9,repeated,repetition 1,4,5,2,1
5589,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,8,hand_selected_011,1,10,repeated,repetition 1,5,6,1,2
5590,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,8,hand_selected_011,1,11,repeated,repetition 1,6,7,4,2
5591,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,8,hand_selected_011,1,12,repeated,repetition 1,6,11,2,2
5592,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,1,repeated,repetition 1,0,9,2,2
5593,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,2,repeated,repetition 1,0,7,2,2
5594,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,3,repeated,repetition 1,0,6,1,2
5595,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,4,repeated,repetition 1,0,11,1,2
5596,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,5,repeated,repetition 1,2,6,2,2
5597,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,6,repeated,repetition 1,2,9,4,2
5598,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,7,repeated,repetition 1,4,5,4,2
5599,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,8,repeated,repetition 1,4,10,4,2
5600,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,9,repeated,repetition 1,6,10,1,2
5601,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,10,repeated,repetition 1,6,6,2,1
5602,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,11,repeated,repetition 1,6,8,2,2
5603,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,12,repeated,repetition 1,6,11,2,2
5604,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,13,repeated,repetition 1,0,14,1,2
5605,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,9,hand_selected_008,1,14,repeated,repetition 1,8,12,1,2
5606,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,10,hand_selected_005,1,1,repeated,repetition 1,0,8,4,2
5607,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,10,hand_selected_005,1,2,repeated,repetition 1,0,5,2,2
5608,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,10,hand_selected_005,1,3,repeated,repetition 1,2,5,4,2
5609,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,10,hand_selected_005,1,4,repeated,repetition 1,2,10,2,2
5610,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,10,hand_selected_005,1,5,repeated,repetition 1,4,9,4,2
5611,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,10,hand_selected_005,1,6,repeated,repetition 1,6,9,4,2
5612,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,10,hand_selected_005,1,7,repeated,repetition 1,4,7,2,4
5613,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,11,hand_selected_004,1,1,repeated,repetition 1,0,10,2,2
5614,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,11,hand_selected_004,1,2,repeated,repetition 1,2,9,4,2
5615,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,11,hand_selected_004,1,3,repeated,repetition 1,0,5,4,2
5616,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,11,hand_selected_004,1,4,repeated,repetition 1,2,5,2,1
5617,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,11,hand_selected_004,1,5,repeated,repetition 1,2,7,2,1
5618,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,11,hand_selected_004,1,6,repeated,repetition 1,3,6,2,2
5619,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,11,hand_selected_004,1,7,repeated,repetition 1,3,8,1,2
5620,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,11,hand_selected_004,1,8,repeated,repetition 1,4,9,4,2
5621,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,11,hand_selected_004,1,9,repeated,repetition 1,6,9,4,2
5622,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,11,hand_selected_004,1,10,repeated,repetition 1,5,7,2,2
5623,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,11,hand_selected_004,1,11,repeated,repetition 1,7,7,2,1
5624,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,12,hand_selected_011,2,1,repeated,repetition 2,0,9,2,2
5625,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,12,hand_selected_011,2,2,repeated,repetition 2,0,7,2,2
5626,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,12,hand_selected_011,2,3,repeated,repetition 2,0,6,1,2
5627,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,12,hand_selected_011,2,4,repeated,repetition 2,0,11,1,2
5628,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,12,hand_selected_011,2,5,repeated,repetition 2,2,9,4,2
5629,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,12,hand_selected_011,2,6,repeated,repetition 2,2,5,4,2
5630,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,12,hand_selected_011,2,7,repeated,repetition 2,4,5,2,1
5631,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,12,hand_selected_011,2,8,repeated,repetition 2,4,11,2,2
5632,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,12,hand_selected_011,2,9,repeated,repetition 2,4,8,2,2
5633,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,12,hand_selected_011,2,10,repeated,repetition 2,5,6,1,2
5634,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,12,hand_selected_011,2,11,repeated,repetition 2,6,9,4,2
5635,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,12,hand_selected_011,2,12,repeated,repetition 2,6,7,2,2
5636,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,13,hand_selected_004,2,1,repeated,repetition 2,0,10,2,2
5637,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,13,hand_selected_004,2,2,repeated,repetition 2,0,5,4,2
5638,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,13,hand_selected_004,2,3,repeated,repetition 2,2,9,4,2
5639,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,13,hand_selected_004,2,4,repeated,repetition 2,2,5,2,1
5640,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,13,hand_selected_004,2,5,repeated,repetition 2,2,7,2,2
5641,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,13,hand_selected_004,2,6,repeated,repetition 2,3,6,1,2
5642,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,13,hand_selected_004,2,7,repeated,repetition 2,4,9,4,2
5643,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,13,hand_selected_004,2,8,repeated,repetition 2,4,7,2,2
5644,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,13,hand_selected_004,2,9,repeated,repetition 2,6,9,4,2
5645,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,13,hand_selected_004,2,10,repeated,repetition 2,6,7,2,2
5646,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,1,repeated,repetition 2,0,9,2,2
5647,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,2,repeated,repetition 2,0,7,2,2
5648,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,3,repeated,repetition 2,0,6,1,2
5649,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,4,repeated,repetition 2,0,11,1,2
5650,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,5,repeated,repetition 2,2,6,2,2
5651,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,6,repeated,repetition 2,2,9,4,2
5652,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,7,repeated,repetition 2,4,9,2,2
5653,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,8,repeated,repetition 2,4,5,4,2
5654,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,9,repeated,repetition 2,6,6,2,1
5655,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,10,repeated,repetition 2,6,8,2,1
5656,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,11,repeated,repetition 2,4,12,1,2
5657,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,12,repeated,repetition 2,6,11,2,2
5658,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,13,repeated,repetition 2,6,10,1,2
5659,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,14,hand_selected_008,2,14,repeated,repetition 2,7,8,2,1
5660,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,15,hand_selected_005,2,1,repeated,repetition 2,0,8,4,2
5661,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,15,hand_selected_005,2,2,repeated,repetition 2,0,5,2,2
5662,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,15,hand_selected_005,2,3,repeated,repetition 2,2,5,4,2
5663,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,15,hand_selected_005,2,4,repeated,repetition 2,2,10,2,2
5664,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,15,hand_selected_005,2,5,repeated,repetition 2,4,9,4,2
5665,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,15,hand_selected_005,2,6,repeated,repetition 2,6,9,4,2
5666,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,15,hand_selected_005,2,7,repeated,repetition 2,4,7,2,2
5667,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,15,hand_selected_005,2,8,repeated,repetition 2,6,7,2,2
5668,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,16,hand_selected_008,3,1,repeated,post,0,9,2,2
5669,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,16,hand_selected_008,3,2,repeated,post,0,7,2,2
5670,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,16,hand_selected_008,3,3,repeated,post,0,6,1,2
5671,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,16,hand_selected_008,3,4,repeated,post,0,11,1,2
5672,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,16,hand_selected_008,3,5,repeated,post,2,9,4,2
5673,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,16,hand_selected_008,3,6,repeated,post,2,6,2,2
5674,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,16,hand_selected_008,3,7,repeated,post,4,5,4,2
5675,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,16,hand_selected_008,3,8,repeated,post,6,6,2,1
5676,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,16,hand_selected_008,3,9,repeated,post,4,9,2,2
5677,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,16,hand_selected_008,3,10,repeated,post,4,12,1,2
5678,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,16,hand_selected_008,3,11,repeated,post,6,9,4,2
5679,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,16,hand_selected_008,3,12,repeated,post,6,8,1,2
5680,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,17,hand_selected_012,1,1,control,post,0,8,4,2
5681,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,17,hand_selected_012,1,2,control,post,0,5,1,2
5682,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,17,hand_selected_012,1,3,control,post,2,5,1,2
5683,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,17,hand_selected_012,1,4,control,post,2,11,1,2
5684,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,17,hand_selected_012,1,5,control,post,2,8,2,2
5685,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,17,hand_selected_012,1,6,control,post,4,5,4,2
5686,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,17,hand_selected_012,1,7,control,post,4,11,1,2
5687,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,17,hand_selected_012,1,8,control,post,6,5,4,2
5688,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,17,hand_selected_012,1,9,control,post,6,11,1,2
5689,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,17,hand_selected_012,1,10,control,post,4,9,1,2
5690,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,17,hand_selected_012,1,11,control,post,6,9,1,2
5691,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,18,hand_selected_016,1,1,control,post,0,11,2,2
5692,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,18,hand_selected_016,1,2,control,post,0,10,1,2
5693,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,18,hand_selected_016,1,3,control,post,2,10,2,2
5694,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,18,hand_selected_016,1,4,control,post,2,12,1,2
5695,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,18,hand_selected_016,1,5,control,post,0,5,2,1
5696,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,18,hand_selected_016,1,6,control,post,0,7,1,2
5697,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,18,hand_selected_016,1,7,control,post,1,6,1,2
5698,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,18,hand_selected_016,1,8,control,post,2,7,1,2
5699,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,18,hand_selected_016,1,9,control,post,4,7,4,2
5700,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,18,hand_selected_016,1,10,control,post,4,11,2,2
5701,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,18,hand_selected_016,1,11,control,post,6,7,4,2
5702,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,18,hand_selected_016,1,12,control,post,6,11,2,2
5703,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,19,hand_selected_004,3,1,repeated,post,0,10,2,2
5704,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,19,hand_selected_004,3,2,repeated,post,0,5,4,2
5705,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,19,hand_selected_004,3,3,repeated,post,2,5,2,1
5706,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,19,hand_selected_004,3,4,repeated,post,2,7,2,1
5707,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,19,hand_selected_004,3,5,repeated,post,2,9,4,2
5708,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,19,hand_selected_004,3,6,repeated,post,3,6,2,2
5709,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,19,hand_selected_004,3,7,repeated,post,3,8,1,2
5710,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,19,hand_selected_004,3,8,repeated,post,5,7,2,2
5711,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,19,hand_selected_004,3,9,repeated,post,4,9,4,2
5712,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,19,hand_selected_004,3,10,repeated,post,6,9,2,2
5713,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,19,hand_selected_004,3,11,repeated,post,6,11,2,2
5714,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,19,hand_selected_004,3,12,repeated,post,7,7,2,1
5715,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,20,hand_selected_005,3,1,repeated,post,0,8,4,2
5716,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,20,hand_selected_005,3,2,repeated,post,0,5,2,2
5717,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,20,hand_selected_005,3,3,repeated,post,2,5,4,2
5718,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,20,hand_selected_005,3,4,repeated,post,2,10,2,2
5719,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,20,hand_selected_005,3,5,repeated,post,4,8,4,2
5720,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,20,hand_selected_005,3,6,repeated,post,6,8,4,2
5721,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,20,hand_selected_005,3,7,repeated,post,4,7,1,2
5722,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,20,hand_selected_005,3,8,repeated,post,6,7,1,2
5723,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,21,hand_selected_009,1,1,control,post,0,9,4,2
5724,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,21,hand_selected_009,1,2,control,post,0,5,4,2
5725,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,21,hand_selected_009,1,3,control,post,2,5,2,2
5726,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,21,hand_selected_009,1,4,control,post,2,11,2,2
5727,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,21,hand_selected_009,1,5,control,post,2,8,2,2
5728,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,21,hand_selected_009,1,6,control,post,4,5,2,1
5729,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,21,hand_selected_009,1,7,control,post,4,7,4,2
5730,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,21,hand_selected_009,1,8,control,post,4,12,1,2
5731,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,21,hand_selected_009,1,9,control,post,6,9,2,2
5732,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,21,hand_selected_009,1,10,control,post,6,8,1,2
5733,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,21,hand_selected_009,1,11,control,post,5,6,1,2
5734,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,22,hand_selected_011,3,1,repeated,post,0,9,2,2
5735,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,22,hand_selected_011,3,2,repeated,post,0,7,2,2
5736,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,22,hand_selected_011,3,3,repeated,post,0,6,1,2
5737,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,22,hand_selected_011,3,4,repeated,post,0,11,1,2
5738,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,22,hand_selected_011,3,5,repeated,post,2,9,4,2
5739,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,22,hand_selected_011,3,6,repeated,post,2,5,4,2
5740,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,22,hand_selected_011,3,7,repeated,post,4,5,2,1
5741,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,22,hand_selected_011,3,8,repeated,post,5,6,1,2
5742,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,22,hand_selected_011,3,9,repeated,post,4,8,2,2
5743,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,22,hand_selected_011,3,10,repeated,post,4,11,2,2
5744,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,22,hand_selected_011,3,11,repeated,post,6,9,4,2
5745,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,22,hand_selected_011,3,12,repeated,post,6,7,2,2
5746,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,23,hand_selected_006,1,1,control,post,0,6,2,2
5747,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,23,hand_selected_006,1,2,control,post,0,9,4,2
5748,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,23,hand_selected_006,1,3,control,post,2,5,4,2
5749,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,23,hand_selected_006,1,4,control,post,4,5,2,2
5750,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,23,hand_selected_006,1,5,control,post,2,11,2,1
5751,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,23,hand_selected_006,1,6,control,post,3,9,4,2
5752,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,23,hand_selected_006,1,7,control,post,5,10,2,2
5753,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,23,hand_selected_006,1,8,control,post,7,10,2,1
5754,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,23,hand_selected_006,1,9,control,post,4,8,1,2
5755,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,23,hand_selected_006,1,10,control,post,5,9,1,2
5756,1763-c95ef836-ba0c-4abf-a4c4-9942d92869cd,23,hand_selected_006,1,11,control,post,6,5,4,2
5757,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,0,hand_selected_004,0,1,control,pre,0,5,4,2
5758,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,0,hand_selected_004,0,2,control,pre,0,10,2,2
5759,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,0,hand_selected_004,0,3,control,pre,2,9,4,2
5760,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,0,hand_selected_004,0,4,control,pre,2,7,2,2
5761,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,0,hand_selected_004,0,5,control,pre,2,6,1,2
5762,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,0,hand_selected_004,0,6,control,pre,4,9,4,2
5763,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,0,hand_selected_004,0,7,control,pre,6,9,4,2
5764,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,0,hand_selected_004,0,8,control,pre,4,7,2,2
5765,1769-2bead4ca-00af-4fa9-9bfc-82d2779b2342,0,hand_selected_004,0,9,control,pre,6,7,2,2
