,targetName,gameID,level_2,phase_a,phase_b,actual_euclidean_distance,phase_pair,optimal_euclidean_distance,phase_a_rawF1DiscreteScore,phase_b_rawF1DiscreteScore,condition
1267,hand_selected_009,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,1,pre,repetition 2,2.427819921788322,pre to repetition 2,1.2580525654433994,0.9090909090909092,0.9574468085106383,repeated
1268,hand_selected_009,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,2,pre,post,2.6334707218242683,pre to post,1.4357023842129923,0.9090909090909092,1.0,repeated
1269,hand_selected_009,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,3,repetition 1,repetition 2,3.410729204977112,repetition 1 to repetition 2,0.9754895892494557,0.8604651162790697,0.9574468085106383,repeated
1270,hand_selected_009,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,4,repetition 1,post,3.89231712505796,repetition 1 to post,2.5132988313756734,0.8604651162790697,1.0,repeated
1271,hand_selected_009,0750-6e9daa66-cf41-4b5f-8626-8cac81c5597b,5,repetition 2,post,2.2654338952290285,repetition 2 to post,1.5847117249951521,0.9574468085106383,1.0,repeated
1272,hand_selected_009,0837-49141475-8680-436d-8dfe-c9067f85ba30,0,pre,repetition 1,4.935485720861276,pre to repetition 1,3.5843699938656206,0.6938775510204083,0.6346153846153846,repeated
1273,hand_selected_009,0837-49141475-8680-436d-8dfe-c9067f85ba30,1,pre,repetition 2,3.8739531148992725,pre to repetition 2,2.8258979272582154,0.6938775510204083,0.7142857142857142,repeated
1274,hand_selected_009,0837-49141475-8680-436d-8dfe-c9067f85ba30,2,pre,post,3.0366999294613994,pre to post,2.2097368696139092,0.6938775510204083,0.8571428571428572,repeated
1275,hand_selected_009,0837-49141475-8680-436d-8dfe-c9067f85ba30,3,repetition 1,repetition 2,5.774208080427119,repetition 1 to repetition 2,2.463419477634407,0.6346153846153846,0.7142857142857142,repeated
1276,hand_selected_009,0837-49141475-8680-436d-8dfe-c9067f85ba30,4,repetition 1,post,4.5123527349784425,repetition 1 to post,2.2433910141781235,0.6346153846153846,0.8571428571428572,repeated
1277,hand_selected_009,0837-49141475-8680-436d-8dfe-c9067f85ba30,5,repetition 2,post,3.060539804292627,repetition 2 to post,1.6490877517025762,0.7142857142857142,0.8571428571428572,repeated
1278,hand_selected_009,0873-2851611f-42e5-4913-979c-1148321ce97a,0,pre,repetition 1,3.8380755665833433,pre to repetition 1,0.7863703305156273,0.9090909090909092,0.9583333333333334,repeated
1279,hand_selected_009,0873-2851611f-42e5-4913-979c-1148321ce97a,1,pre,repetition 2,4.099230206904011,pre to repetition 2,0.7968118785068666,0.9090909090909092,1.0,repeated
1280,hand_selected_009,0873-2851611f-42e5-4913-979c-1148321ce97a,2,pre,post,3.277888030375672,pre to post,0.7650281539872885,0.9090909090909092,0.979591836734694,repeated
1281,hand_selected_009,0873-2851611f-42e5-4913-979c-1148321ce97a,3,repetition 1,repetition 2,1.2462889160297372,repetition 1 to repetition 2,0.4878315177510849,0.9583333333333334,1.0,repeated
1282,hand_selected_009,0873-2851611f-42e5-4913-979c-1148321ce97a,4,repetition 1,post,2.0048675597924275,repetition 1 to post,0.44641016151377544,0.9583333333333334,0.979591836734694,repeated
1283,hand_selected_009,0873-2851611f-42e5-4913-979c-1148321ce97a,5,repetition 2,post,1.1568182740470316,repetition 2 to post,0.44059974238170935,1.0,0.979591836734694,repeated
1284,hand_selected_009,0932-497aa71d-ab24-43b1-9807-f93430084a41,0,pre,repetition 1,3.74915369437671,pre to repetition 1,1.0103453162872773,0.9787234042553192,0.8,repeated
1285,hand_selected_009,0932-497aa71d-ab24-43b1-9807-f93430084a41,1,pre,repetition 2,1.582842712474619,pre to repetition 2,0.38284271247461904,0.9787234042553192,1.0,repeated
1286,hand_selected_009,0932-497aa71d-ab24-43b1-9807-f93430084a41,2,pre,post,4.095405752046296,pre to post,0.5277916867529368,0.9787234042553192,0.979591836734694,repeated
1287,hand_selected_009,0932-497aa71d-ab24-43b1-9807-f93430084a41,3,repetition 1,repetition 2,2.99915369437671,repetition 1 to repetition 2,1.0103453162872773,0.8,1.0,repeated
1288,hand_selected_009,0932-497aa71d-ab24-43b1-9807-f93430084a41,4,repetition 1,post,1.6010485857904815,repetition 1 to post,0.7113019699779287,0.8,0.979591836734694,repeated
1289,hand_selected_009,0932-497aa71d-ab24-43b1-9807-f93430084a41,5,repetition 2,post,2.939929302508861,repetition 2 to post,0.2194739602157359,1.0,0.979591836734694,repeated
1290,hand_selected_009,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,0,pre,repetition 1,2.7812436653505124,pre to repetition 1,1.8899420150616433,0.74,0.6333333333333333,repeated
1291,hand_selected_009,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,1,pre,repetition 2,2.728169916854031,pre to repetition 2,2.346182634779263,0.74,0.9090909090909092,repeated
1292,hand_selected_009,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,2,pre,post,4.78938762764425,pre to post,2.273450090982955,0.74,1.0,repeated
1293,hand_selected_009,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,3,repetition 1,repetition 2,2.4277186830308852,repetition 1 to repetition 2,2.2773758747433255,0.6333333333333333,0.9090909090909092,repeated
1294,hand_selected_009,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,4,repetition 1,post,4.653909382292346,repetition 1 to post,2.8182584586855,0.6333333333333333,1.0,repeated
1295,hand_selected_009,1106-c12ab2b8-d38b-4e8f-9244-5adfbadd1093,5,repetition 2,post,4.408063757947752,repetition 2 to post,1.818760072786364,0.9090909090909092,1.0,repeated
1296,hand_selected_009,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,0,pre,repetition 1,3.178546137517255,pre to repetition 1,0.2194739602157359,1.0,1.0,repeated
1297,hand_selected_009,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,1,pre,repetition 2,3.6279757842816505,pre to repetition 2,0.2194739602157359,1.0,1.0,repeated
1298,hand_selected_009,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,2,pre,post,3.569847172709832,pre to post,0.0,1.0,1.0,repeated
1299,hand_selected_009,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,3,repetition 1,repetition 2,0.7560567991232182,repetition 1 to repetition 2,0.0,1.0,1.0,repeated
1300,hand_selected_009,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,4,repetition 1,post,3.943667740140573,repetition 1 to post,0.2194739602157359,1.0,1.0,repeated
1301,hand_selected_009,1556-61be62e7-2a5a-4695-9ad2-f7827a87833f,5,repetition 2,post,4.238180331474547,repetition 2 to post,0.2194739602157359,1.0,1.0,repeated
1302,hand_selected_009,1691-3673775e-bf17-46c9-b775-79afc1355b02,0,pre,repetition 1,3.131582937885514,pre to repetition 1,1.2441416109348153,0.9387755102040816,0.6470588235294118,repeated
1303,hand_selected_009,1691-3673775e-bf17-46c9-b775-79afc1355b02,1,pre,repetition 2,4.3445670390665105,pre to repetition 2,0.9424058566124397,0.9387755102040816,0.8723404255319149,repeated
1304,hand_selected_009,1691-3673775e-bf17-46c9-b775-79afc1355b02,2,pre,post,3.659097247566771,pre to post,0.2727272727272727,0.9387755102040816,0.9787234042553192,repeated
1305,hand_selected_009,1691-3673775e-bf17-46c9-b775-79afc1355b02,3,repetition 1,repetition 2,3.724684325688734,repetition 1 to repetition 2,1.4786617114382268,0.6470588235294118,0.8723404255319149,repeated
1306,hand_selected_009,1691-3673775e-bf17-46c9-b775-79afc1355b02,4,repetition 1,post,3.1397979273452084,repetition 1 to post,1.3000511890677975,0.6470588235294118,0.9787234042553192,repeated
1307,hand_selected_009,1691-3673775e-bf17-46c9-b775-79afc1355b02,5,repetition 2,post,3.926397400143092,repetition 2 to post,0.8366340279752795,0.8723404255319149,0.9787234042553192,repeated
1308,hand_selected_009,1798-e540d275-a522-4709-aafe-ca10d8c07522,0,pre,repetition 1,2.87415369437671,pre to repetition 1,0.7905694150420949,0.9090909090909092,0.9347826086956522,repeated
1309,hand_selected_009,1798-e540d275-a522-4709-aafe-ca10d8c07522,1,pre,repetition 2,0.75,pre to repetition 2,0.0,0.9090909090909092,0.9787234042553192,repeated
1310,hand_selected_009,1798-e540d275-a522-4709-aafe-ca10d8c07522,2,pre,post,1.49915369437671,pre to post,0.57282196186948,0.9090909090909092,0.9791666666666666,repeated
1311,hand_selected_009,1798-e540d275-a522-4709-aafe-ca10d8c07522,3,repetition 1,repetition 2,1.8881366172237424,repetition 1 to repetition 2,0.7027283689263065,0.9347826086956522,0.9787234042553192,repeated
1312,hand_selected_009,1798-e540d275-a522-4709-aafe-ca10d8c07522,4,repetition 1,post,1.7389201710969873,repetition 1 to post,0.40558683776365384,0.9347826086956522,0.9791666666666666,repeated
1313,hand_selected_009,1798-e540d275-a522-4709-aafe-ca10d8c07522,5,repetition 2,post,2.3879579072386354,repetition 2 to post,0.24142135623730948,0.9787234042553192,0.9791666666666666,repeated
1314,hand_selected_009,2610-f89d1f4b-744d-48f7-9504-357852ba2738,0,pre,repetition 1,2.5227875060423295,pre to repetition 1,1.374325066069722,0.9361702127659574,0.8444444444444444,repeated
1315,hand_selected_009,2610-f89d1f4b-744d-48f7-9504-357852ba2738,1,pre,repetition 2,4.48993647260627,pre to repetition 2,1.6038781333542869,0.9361702127659574,0.9387755102040816,repeated
1316,hand_selected_009,2610-f89d1f4b-744d-48f7-9504-357852ba2738,2,pre,post,3.0301663461187447,pre to post,1.9203634521985722,0.9361702127659574,0.8363636363636364,repeated
1317,hand_selected_009,2610-f89d1f4b-744d-48f7-9504-357852ba2738,3,repetition 1,repetition 2,3.7586522553918003,repetition 1 to repetition 2,0.7837431956073054,0.8444444444444444,0.9387755102040816,repeated
1318,hand_selected_009,2610-f89d1f4b-744d-48f7-9504-357852ba2738,4,repetition 1,post,3.250631902149507,repetition 1 to post,1.9578659360650754,0.8444444444444444,0.8363636363636364,repeated
1319,hand_selected_009,2610-f89d1f4b-744d-48f7-9504-357852ba2738,5,repetition 2,post,4.08854167245807,repetition 2 to post,2.2221965425765076,0.9387755102040816,0.8363636363636364,repeated
1320,hand_selected_009,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,0,pre,repetition 1,4.971119823330439,pre to repetition 1,2.2333898642125147,0.5882352941176471,0.4,repeated
1321,hand_selected_009,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,1,pre,repetition 2,4.104254036359084,pre to repetition 2,2.9517049426552875,0.5882352941176471,0.8181818181818182,repeated
1322,hand_selected_009,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,2,pre,post,5.099734490699646,pre to post,3.4332358378209222,0.5882352941176471,0.9574468085106383,repeated
1323,hand_selected_009,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,3,repetition 1,repetition 2,0.3333333333333333,repetition 1 to repetition 2,0.3333333333333333,0.4,0.8181818181818182,repeated
1324,hand_selected_009,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,4,repetition 1,post,2.1343747458109497,repetition 1 to post,2.1343747458109497,0.4,0.9574468085106383,repeated
1325,hand_selected_009,3166-e81c23a6-7431-4d04-b543-58a28128c9d9,5,repetition 2,post,3.6317978383681813,repetition 2 to post,1.752958676030783,0.8181818181818182,0.9574468085106383,repeated
1326,hand_selected_009,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,0,pre,repetition 1,5.21663297028004,pre to repetition 1,1.993033988749895,0.6724137931034482,0.875,repeated
1327,hand_selected_009,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,1,pre,repetition 2,3.3385850380143096,pre to repetition 2,1.6157693675282547,0.6724137931034482,0.8113207547169813,repeated
1328,hand_selected_009,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,2,pre,post,5.049535497867258,pre to post,2.3571907237655645,0.6724137931034482,0.8695652173913043,repeated
1329,hand_selected_009,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,3,repetition 1,repetition 2,3.653595185893503,repetition 1 to repetition 2,0.9635254915624212,0.875,0.8113207547169813,repeated
1330,hand_selected_009,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,4,repetition 1,post,3.399125552219327,repetition 1 to post,2.175673273480875,0.875,0.8695652173913043,repeated
1331,hand_selected_009,3434-b4d883f9-3dff-48d4-88c0-ee40d88066c9,5,repetition 2,post,3.9575861021700236,repetition 2 to post,1.5172231484922845,0.8113207547169813,0.8695652173913043,repeated
1332,hand_selected_009,3778-28d89187-f8b0-4ca7-b582-96b3400d5813,0,pre,repetition 1,4.900886789792118,pre to repetition 1,2.2896664547364223,0.5432098765432098,0.8571428571428571,repeated
1333,hand_selected_009,3778-28d89187-f8b0-4ca7-b582-96b3400d5813,1,pre,repetition 2,5.457690941541351,pre to repetition 2,2.757760360936924,0.5432098765432098,0.8627450980392156,repeated
1334,hand_selected_009,3778-28d89187-f8b0-4ca7-b582-96b3400d5813,2,pre,post,4.871999783627301,pre to post,2.6174731231431663,0.5432098765432098,0.9791666666666666,repeated
1335,hand_selected_009,3778-28d89187-f8b0-4ca7-b582-96b3400d5813,3,repetition 1,repetition 2,3.088366145974264,repetition 1 to repetition 2,1.2982066622729282,0.8571428571428571,0.8627450980392156,repeated
1336,hand_selected_009,3778-28d89187-f8b0-4ca7-b582-96b3400d5813,4,repetition 1,post,3.0699083322342413,repetition 1 to post,1.4126277291969878,0.8571428571428571,0.9791666666666666,repeated
1337,hand_selected_009,3778-28d89187-f8b0-4ca7-b582-96b3400d5813,5,repetition 2,post,3.7030436551891754,repetition 2 to post,1.7770575559784156,0.8627450980392156,0.9791666666666666,repeated
1338,hand_selected_009,3948-85503a22-a997-4a2d-a31a-1ec484f31d72,0,pre,repetition 1,4.056189944809457,pre to repetition 1,1.485076296377805,0.96,0.9583333333333334,repeated
1339,hand_selected_009,3948-85503a22-a997-4a2d-a31a-1ec484f31d72,1,pre,repetition 2,2.8789886798646003,pre to repetition 2,1.0771083602348432,0.96,1.0,repeated
1340,hand_selected_009,3948-85503a22-a997-4a2d-a31a-1ec484f31d72,2,pre,post,3.6357777591297147,pre to post,1.343534791239372,0.96,1.0,repeated
1341,hand_selected_009,3948-85503a22-a997-4a2d-a31a-1ec484f31d72,3,repetition 1,repetition 2,1.7926455665347054,repetition 1 to repetition 2,0.5431537722443784,0.9583333333333334,1.0,repeated
1342,hand_selected_009,3948-85503a22-a997-4a2d-a31a-1ec484f31d72,4,repetition 1,post,2.1454074224946456,repetition 1 to post,0.15745916432444337,0.9583333333333334,1.0,repeated
1343,hand_selected_009,3948-85503a22-a997-4a2d-a31a-1ec484f31d72,5,repetition 2,post,1.6327396259310876,repetition 2 to post,0.40449906752574344,1.0,1.0,repeated
1344,hand_selected_009,4322-172d9b82-466f-4105-bde1-19c52d22e0c2,0,pre,repetition 1,1.8689660757568884,pre to repetition 1,1.0118232186140312,0.8571428571428571,0.979591836734694,repeated
1345,hand_selected_009,4322-172d9b82-466f-4105-bde1-19c52d22e0c2,1,pre,repetition 2,2.0455472153997154,pre to repetition 2,0.9084533718739215,0.8571428571428571,1.0,repeated
1346,hand_selected_009,4322-172d9b82-466f-4105-bde1-19c52d22e0c2,2,pre,post,1.3333333333333333,pre to post,1.3333333333333333,0.8571428571428571,0.5,repeated
1347,hand_selected_009,4322-172d9b82-466f-4105-bde1-19c52d22e0c2,3,repetition 1,repetition 2,1.0681866202299042,repetition 1 to repetition 2,0.40449906752574344,0.979591836734694,1.0,repeated
1348,hand_selected_009,4322-172d9b82-466f-4105-bde1-19c52d22e0c2,4,repetition 1,post,0.3333333333333333,repetition 1 to post,0.3333333333333333,0.979591836734694,0.5,repeated
1349,hand_selected_009,4322-172d9b82-466f-4105-bde1-19c52d22e0c2,5,repetition 2,post,0.3333333333333333,repetition 2 to post,0.3333333333333333,1.0,0.5,repeated
1350,hand_selected_009,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,0,pre,repetition 1,2.9742684259860805,pre to repetition 1,0.9887921756715914,0.9111111111111112,0.9583333333333334,repeated
1351,hand_selected_009,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,1,pre,repetition 2,1.7574889707065335,pre to repetition 2,1.0560477932315067,0.9111111111111112,0.8627450980392156,repeated
1352,hand_selected_009,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,2,pre,post,3.0230881925470015,pre to post,0.9801622260211627,0.9111111111111112,0.9787234042553192,repeated
1353,hand_selected_009,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,3,repetition 1,repetition 2,2.339873634371345,repetition 1 to repetition 2,0.7818610289534801,0.9583333333333334,0.8627450980392156,repeated
1354,hand_selected_009,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,4,repetition 1,post,0.7868581017399539,repetition 1 to post,0.47767090063073975,0.9583333333333334,0.9787234042553192,repeated
1355,hand_selected_009,4377-8cc5e14c-b1be-4205-9304-88e5a75fe074,5,repetition 2,post,2.419280387961422,repetition 2 to post,0.7473432320890555,0.8627450980392156,0.9787234042553192,repeated
1356,hand_selected_009,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,0,pre,repetition 1,3.9427977581162215,pre to repetition 1,0.2194739602157359,1.0,1.0,repeated
1357,hand_selected_009,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,1,pre,repetition 2,3.9664396575422356,pre to repetition 2,0.4389479204314718,1.0,0.9591836734693876,repeated
1358,hand_selected_009,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,2,pre,post,3.1829975600970344,pre to post,0.6496603972674521,1.0,0.9583333333333334,repeated
1359,hand_selected_009,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,3,repetition 1,repetition 2,1.1551583911142762,repetition 1 to repetition 2,0.3480388295223809,1.0,0.9591836734693876,repeated
1360,hand_selected_009,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,4,repetition 1,post,3.019519469662188,repetition 1 to post,0.6120046188698979,1.0,0.9583333333333334,repeated
1361,hand_selected_009,4532-90422267-2aa2-4502-bae9-d1599ddaf3cd,5,repetition 2,post,3.2753258243915386,repetition 2 to post,0.601069763904687,0.9591836734693876,0.9583333333333334,repeated
1362,hand_selected_009,4611-415301bd-3cd2-4751-9911-e530d1bce758,0,pre,repetition 1,4.645833542283314,pre to repetition 1,2.3147138087681824,0.6486486486486487,0.8695652173913043,repeated
1363,hand_selected_009,4611-415301bd-3cd2-4751-9911-e530d1bce758,1,pre,repetition 2,3.556207131440083,pre to repetition 2,2.7349909607466922,0.6486486486486487,0.7692307692307693,repeated
1364,hand_selected_009,4611-415301bd-3cd2-4751-9911-e530d1bce758,2,pre,post,3.7673702221895176,pre to post,2.9610996716866573,0.6486486486486487,0.9787234042553192,repeated
1365,hand_selected_009,4611-415301bd-3cd2-4751-9911-e530d1bce758,3,repetition 1,repetition 2,2.8356463486037176,repetition 1 to repetition 2,1.02051760426961,0.8695652173913043,0.7692307692307693,repeated
1366,hand_selected_009,4611-415301bd-3cd2-4751-9911-e530d1bce758,4,repetition 1,post,3.0487343891074055,repetition 1 to post,2.090168668967295,0.8695652173913043,0.9787234042553192,repeated
1367,hand_selected_009,4611-415301bd-3cd2-4751-9911-e530d1bce758,5,repetition 2,post,3.627574582815788,repetition 2 to post,2.0926389558431224,0.7692307692307693,0.9787234042553192,repeated
1368,hand_selected_009,4800-26e80238-f0d8-476d-bf15-de31ecc505b3,0,pre,repetition 1,3.904884030123287,pre to repetition 1,2.4847134444400534,0.8444444444444444,0.8636363636363635,repeated
1369,hand_selected_009,4800-26e80238-f0d8-476d-bf15-de31ecc505b3,1,pre,repetition 2,2.5315119787637026,pre to repetition 2,2.1995320075473197,0.8444444444444444,0.9375,repeated
1370,hand_selected_009,4800-26e80238-f0d8-476d-bf15-de31ecc505b3,2,pre,post,2.800970467732598,pre to post,1.915569415042095,0.8444444444444444,1.0,repeated
1371,hand_selected_009,4800-26e80238-f0d8-476d-bf15-de31ecc505b3,3,repetition 1,repetition 2,2.621010855691234,repetition 1 to repetition 2,1.2302024066204724,0.8636363636363635,0.9375,repeated
1372,hand_selected_009,4800-26e80238-f0d8-476d-bf15-de31ecc505b3,4,repetition 1,post,3.4070891486094164,repetition 1 to post,1.52389339119464,0.8636363636363635,1.0,repeated
1373,hand_selected_009,4800-26e80238-f0d8-476d-bf15-de31ecc505b3,5,repetition 2,post,3.7606298557794857,repetition 2 to post,1.501307344608559,0.9375,1.0,repeated
1374,hand_selected_009,4889-4e19ed70-4376-476c-857e-028e0af87a64,0,pre,repetition 1,3.3098084979595987,pre to repetition 1,1.7079017156184375,0.7555555555555556,0.8333333333333334,repeated
1375,hand_selected_009,4889-4e19ed70-4376-476c-857e-028e0af87a64,1,pre,repetition 2,3.484942635017716,pre to repetition 2,2.9423340359121086,0.7555555555555556,0.5599999999999999,repeated
1376,hand_selected_009,4889-4e19ed70-4376-476c-857e-028e0af87a64,2,pre,post,3.938818471508359,pre to post,2.6818086802227183,0.7555555555555556,0.8076923076923077,repeated
1377,hand_selected_009,4889-4e19ed70-4376-476c-857e-028e0af87a64,3,repetition 1,repetition 2,3.8008127091450765,repetition 1 to repetition 2,2.301641849124318,0.8333333333333334,0.5599999999999999,repeated
1378,hand_selected_009,4889-4e19ed70-4376-476c-857e-028e0af87a64,4,repetition 1,post,3.8521448805996275,repetition 1 to post,2.5378365915409336,0.8333333333333334,0.8076923076923077,repeated
1379,hand_selected_009,4889-4e19ed70-4376-476c-857e-028e0af87a64,5,repetition 2,post,4.9117593353816416,repetition 2 to post,2.661812846422921,0.5599999999999999,0.8076923076923077,repeated
1380,hand_selected_009,5147-d762077a-cc46-4e92-9eea-ba8f3cfbbbdc,0,pre,repetition 1,3.468920773940416,pre to repetition 1,2.0274023338281624,0.8958333333333334,0.9333333333333332,repeated
1381,hand_selected_009,5147-d762077a-cc46-4e92-9eea-ba8f3cfbbbdc,1,pre,repetition 2,4.085792098571711,pre to repetition 2,2.0274023338281624,0.8958333333333334,0.9333333333333332,repeated
1382,hand_selected_009,5147-d762077a-cc46-4e92-9eea-ba8f3cfbbbdc,2,pre,post,4.085792098571711,pre to post,2.0274023338281624,0.8958333333333334,0.9787234042553192,repeated
1383,hand_selected_009,5147-d762077a-cc46-4e92-9eea-ba8f3cfbbbdc,3,repetition 1,repetition 2,2.64421766345919,repetition 1 to repetition 2,0.0,0.9333333333333332,0.9333333333333332,repeated
1384,hand_selected_009,5147-d762077a-cc46-4e92-9eea-ba8f3cfbbbdc,4,repetition 1,post,2.64421766345919,repetition 1 to post,0.0,0.9333333333333332,0.9787234042553192,repeated
1385,hand_selected_009,5147-d762077a-cc46-4e92-9eea-ba8f3cfbbbdc,5,repetition 2,post,0.0,repetition 2 to post,0.0,0.9333333333333332,0.9787234042553192,repeated
1386,hand_selected_009,5323-a060fda9-d76f-4df9-b8c4-f5af66db95eb,0,pre,repetition 1,1.2397533949919326,pre to repetition 1,0.0,1.0,1.0,repeated
1387,hand_selected_009,5323-a060fda9-d76f-4df9-b8c4-f5af66db95eb,1,pre,repetition 2,1.856030105922957,pre to repetition 2,0.32360679774997897,1.0,1.0,repeated
1388,hand_selected_009,5323-a060fda9-d76f-4df9-b8c4-f5af66db95eb,2,pre,post,2.036137002697422,pre to post,0.32360679774997897,1.0,1.0,repeated
1389,hand_selected_009,5323-a060fda9-d76f-4df9-b8c4-f5af66db95eb,3,repetition 1,repetition 2,0.9,repetition 1 to repetition 2,0.1,1.0,1.0,repeated
1390,hand_selected_009,5323-a060fda9-d76f-4df9-b8c4-f5af66db95eb,4,repetition 1,post,1.791371442514352,repetition 1 to post,0.1,1.0,1.0,repeated
1391,hand_selected_009,5323-a060fda9-d76f-4df9-b8c4-f5af66db95eb,5,repetition 2,post,2.491371442514352,repetition 2 to post,0.0,1.0,1.0,repeated
1392,hand_selected_009,5658-a87bad40-6533-48cc-be97-3576ffc5a243,0,pre,repetition 1,3.9263138790313845,pre to repetition 1,2.0541261051559134,0.5952380952380953,0.979591836734694,repeated
1393,hand_selected_009,5658-a87bad40-6533-48cc-be97-3576ffc5a243,1,pre,repetition 2,3.6401045503716327,pre to repetition 2,1.748901941845735,0.5952380952380953,1.0,repeated
1394,hand_selected_009,5658-a87bad40-6533-48cc-be97-3576ffc5a243,2,pre,post,2.6445655724239963,pre to post,2.0156232045040214,0.5952380952380953,0.9791666666666666,repeated
1395,hand_selected_009,5658-a87bad40-6533-48cc-be97-3576ffc5a243,3,repetition 1,repetition 2,0.7552692767855189,repetition 1 to repetition 2,0.6796545909814857,0.979591836734694,1.0,repeated
1396,hand_selected_009,5658-a87bad40-6533-48cc-be97-3576ffc5a243,4,repetition 1,post,2.379673013262254,repetition 1 to post,0.9818643672455629,0.979591836734694,0.9791666666666666,repeated
1397,hand_selected_009,5658-a87bad40-6533-48cc-be97-3576ffc5a243,5,repetition 2,post,2.2269116512742606,repetition 2 to post,0.9336822302140381,1.0,0.9791666666666666,repeated
1398,hand_selected_009,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,0,pre,repetition 1,0.7560567991232182,pre to repetition 1,0.0,1.0,1.0,repeated
1399,hand_selected_009,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,1,pre,repetition 2,1.0287840718504908,pre to repetition 2,0.2194739602157359,1.0,1.0,repeated
1400,hand_selected_009,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,2,pre,post,0.7560567991232182,pre to post,0.0,1.0,1.0,repeated
1401,hand_selected_009,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,3,repetition 1,repetition 2,0.2727272727272727,repetition 1 to repetition 2,0.2194739602157359,1.0,1.0,repeated
1402,hand_selected_009,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,4,repetition 1,post,0.0,repetition 1 to post,0.0,1.0,1.0,repeated
1403,hand_selected_009,5921-d9360f5b-d821-4eb7-bf08-7fab348c6395,5,repetition 2,post,0.2727272727272727,repetition 2 to post,0.2194739602157359,1.0,1.0,repeated
1404,hand_selected_009,6343-797881cb-787b-456a-9a09-18fcdd882240,0,pre,repetition 1,2.157328480601477,pre to repetition 1,0.863092103959152,0.8095238095238096,0.9583333333333334,repeated
1405,hand_selected_009,6343-797881cb-787b-456a-9a09-18fcdd882240,1,pre,repetition 2,1.971492944964921,pre to repetition 2,1.0991942426716113,0.8095238095238096,0.9791666666666666,repeated
1406,hand_selected_009,6343-797881cb-787b-456a-9a09-18fcdd882240,2,pre,post,3.937636154527178,pre to post,0.7091480386046403,0.8095238095238096,0.9583333333333334,repeated
1407,hand_selected_009,6343-797881cb-787b-456a-9a09-18fcdd882240,3,repetition 1,repetition 2,2.4994281353631496,repetition 1 to repetition 2,0.7024970098878439,0.9583333333333334,0.9791666666666666,repeated
1408,hand_selected_009,6343-797881cb-787b-456a-9a09-18fcdd882240,4,repetition 1,post,3.5583035259496745,repetition 1 to post,0.6368945341743196,0.9583333333333334,0.9583333333333334,repeated
1409,hand_selected_009,6343-797881cb-787b-456a-9a09-18fcdd882240,5,repetition 2,post,3.6539500407510674,repetition 2 to post,0.6584218806472077,0.9791666666666666,0.9583333333333334,repeated
1410,hand_selected_009,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,0,pre,repetition 1,1.5233050187571329,pre to repetition 1,0.2194739602157359,1.0,1.0,repeated
1411,hand_selected_009,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,1,pre,repetition 2,3.415136467284999,pre to repetition 2,0.2194739602157359,1.0,1.0,repeated
1412,hand_selected_009,6679-27a62967-b9d8-4a25-8b63-74e16e2f7f32,2,pre,post,0.8752733549224196,pre to post,0.0,1.0,1.0,repeated
