,gameID,trialNum,phase,condition,eventType,score,normedScore,numBlocks,timeAbsolute,timeRelative,currBonus,exploreResets,allVertices,nPracticeAttempts,exploreStartTime,targetName,finalExploreBlocks,preResetExploreBlocks,totalExploreBlocks,numAttempts
246,3028-92d7e783-c7b8-4b34-bdc7-e32178c95998,6,explore,mental,explore_end,0.01,0,0,1575563099840.0,763408.4000000003,0,0,[],,1575563069808.0,hand_selected_008,0,[],0.0,1
247,3028-92d7e783-c7b8-4b34-bdc7-e32178c95998,7,explore,physical,explore_end,0.01,0,4,1575563196367.0,859938.100000014,0,0,"[[{'x': 179.12500000000006, 'y': 592.4785714285722}, {'x': 399.1250000000001, 'y': 592.4785714285722}, {'x': 399.1250000000001, 'y': 702.478571428572}, {'x': 179.12500000000006, 'y': 702.478571428572}], [{'x': 401.87500000000006, 'y': 592.4785714285721}, {'x': 621.8750000000001, 'y': 592.4785714285721}, {'x': 621.8750000000001, 'y': 702.478571428572}, {'x': 401.87500000000006, 'y': 702.478571428572}], [{'x': 635.8905293363595, 'y': 592.4712894022364}, {'x': 855.8905278552455, 'y': 592.4968176252462}, {'x': 855.8777637437405, 'y': 702.4968168846892}, {'x': 635.8777652248544, 'y': 702.4712886616794}], [{'x': 742.6344565396564, 'y': 372.5341030943301}, {'x': 852.634456423808, 'y': 372.52905466165004}, {'x': 852.6445532891676, 'y': 592.5290544299532}, {'x': 742.6445534050159, 'y': 592.5341028626327}]]",,1575563166358.0,hand_selected_002,4,[],4.0,1
248,3028-92d7e783-c7b8-4b34-bdc7-e32178c95998,8,explore,physical,explore_end,0.02,0,4,1575563292179.0,955753.7000000011,0,0,"[[{'x': 204.875, 'y': 647.478571428572}, {'x': 314.875, 'y': 647.478571428572}, {'x': 314.875, 'y': 702.478571428572}, {'x': 204.875, 'y': 702.478571428572}], [{'x': 321.87500000000006, 'y': 647.478571428572}, {'x': 431.87500000000006, 'y': 647.478571428572}, {'x': 431.87500000000006, 'y': 702.478571428572}, {'x': 321.87500000000006, 'y': 702.478571428572}], [{'x': 436.62500000000006, 'y': 647.478571428572}, {'x': 546.6250000000001, 'y': 647.478571428572}, {'x': 546.6250000000001, 'y': 702.478571428572}, {'x': 436.62500000000006, 'y': 702.478571428572}], [{'x': 549.1250000000001, 'y': 647.478571428572}, {'x': 659.1250000000001, 'y': 647.478571428572}, {'x': 659.1250000000001, 'y': 702.478571428572}, {'x': 549.1250000000001, 'y': 702.478571428572}]]",,1575563262113.0,hand_selected_001,4,[],4.0,1
249,3028-92d7e783-c7b8-4b34-bdc7-e32178c95998,9,explore,mental,explore_end,0.02,0,0,1575563386838.0,1050415.4000000125,0,0,[],,1575563356837.0,hand_selected_007,0,[],0.0,1
250,3028-92d7e783-c7b8-4b34-bdc7-e32178c95998,10,explore,physical,explore_end,0.05,0,5,1575563481590.0,1145170.900000012,0,0,"[[{'x': 158.8750190431379, 'y': 592.4967890294662}, {'x': 378.8750190431362, 'y': 592.4968162758809}, {'x': 378.8750054199291, 'y': 702.49681627588}, {'x': 158.87500541993074, 'y': 702.4967890294653}], [{'x': 392.87708249836123, 'y': 592.4940053838035}, {'x': 612.8770824794802, 'y': 592.4968876810244}, {'x': 612.8756413308699, 'y': 702.496887671584}, {'x': 392.8756413497508, 'y': 702.494005374363}], [{'x': 621.125, 'y': 592.478571428572}, {'x': 731.125, 'y': 592.478571428572}, {'x': 731.125, 'y': 702.478571428572}, {'x': 621.125, 'y': 702.478571428572}], [{'x': 239.12537483559643, 'y': 482.56488033738856}, {'x': 294.1253748353327, 'y': 482.56505062765575}, {'x': 294.1250342547988, 'y': 592.5650506271287}, {'x': 239.1250342550621, 'y': 592.5648803368609}], [{'x': 393.883920752707, 'y': 482.5573737746114}, {'x': 503.88392056639174, 'y': 482.56377606880733}, {'x': 503.87751827219574, 'y': 592.5637758824917}, {'x': 393.87751845851113, 'y': 592.5573735882958}]]",,1575563451590.0,hand_selected_010,5,[],5.0,1
251,3028-92d7e783-c7b8-4b34-bdc7-e32178c95998,11,explore,mental,explore_end,0.05,0,0,1575563576622.0,1240206.7000000097,0,0,[],,1575563546618.0,hand_selected_011,0,[],0.0,1
252,3028-92d7e783-c7b8-4b34-bdc7-e32178c95998,12,explore,physical,explore_end,0.05,0,3,1575563681038.0,1344625.4000000046,0,0,"[[{'x': 240.8806199914978, 'y': 647.4824585080237}, {'x': 350.88061905441214, 'y': 647.4968167436609}, {'x': 350.8734399365932, 'y': 702.4968162751181}, {'x': 240.873440873679, 'y': 702.4824580394809}], [{'x': 249.90865260600415, 'y': 592.5396517184938}, {'x': 359.9086491233801, 'y': 592.5673316238226}, {'x': 359.8948091707158, 'y': 647.5673298825109}, {'x': 249.8948126533395, 'y': 647.5396499771821}], [{'x': 496.375, 'y': 592.478571428572}, {'x': 716.375, 'y': 592.478571428572}, {'x': 716.375, 'y': 702.478571428572}, {'x': 496.375, 'y': 702.478571428572}]]",,1575563651024.0,hand_selected_006,3,[],3.0,1
253,3028-92d7e783-c7b8-4b34-bdc7-e32178c95998,13,explore,mental,explore_end,0.05,0,0,1575563777761.0,1441351.800000004,0,0,[],,1575563747761.0,hand_selected_013,0,[],0.0,1
254,3028-92d7e783-c7b8-4b34-bdc7-e32178c95998,14,explore,mental,explore_end,0.05,0,0,1575563873139.0,1536732.3000000033,0,0,[],,1575563843127.0,hand_selected_016,0,[],0.0,1
255,3028-92d7e783-c7b8-4b34-bdc7-e32178c95998,15,explore,physical,explore_end,0.060000000000000005,0,2,1575563969266.0,1632863.1000000024,0,0,"[[{'x': 176.87500000000006, 'y': 592.478571428572}, {'x': 396.8750000000001, 'y': 592.478571428572}, {'x': 396.8750000000001, 'y': 702.478571428572}, {'x': 176.87500000000006, 'y': 702.478571428572}], [{'x': 400.62500000000006, 'y': 592.478571428572}, {'x': 510.62500000000006, 'y': 592.478571428572}, {'x': 510.62500000000006, 'y': 702.478571428572}, {'x': 400.62500000000006, 'y': 702.478571428572}]]",,1575563939228.0,hand_selected_004,2,[],2.0,1
256,3043-1345aad6-643e-4458-ba32-52659ecbf99d,0,explore,mental,explore_end,0.0,0,0,1575560429526.0,309845.12499999255,0,0,[],,1575560399506.0,hand_selected_001,0,[],0.0,1
257,3043-1345aad6-643e-4458-ba32-52659ecbf99d,1,explore,physical,explore_end,0.03,0,0,1575560526324.0,406643.0949999485,0,0,[],,1575560496316.0,hand_selected_002,0,[],0.0,1
258,3043-1345aad6-643e-4458-ba32-52659ecbf99d,2,explore,physical,explore_end,0.08,0,0,1575560622683.0,503001.7699999735,0,0,[],,1575560592674.0,hand_selected_015,0,[],0.0,1
259,3043-1345aad6-643e-4458-ba32-52659ecbf99d,3,explore,mental,explore_end,0.13,0,0,1575560718775.0,599094.5399999619,0,0,[],,1575560688750.0,hand_selected_013,0,[],0.0,1
260,3043-1345aad6-643e-4458-ba32-52659ecbf99d,4,explore,mental,explore_end,0.16,0,0,1575560813977.0,694297.034999996,0,0,[],,1575560783955.0,hand_selected_012,0,[],0.0,1
261,3043-1345aad6-643e-4458-ba32-52659ecbf99d,5,explore,physical,explore_end,0.19,0,0,1575560908328.0,788647.649999999,0,0,[],,1575560878315.0,hand_selected_011,0,[],0.0,1
262,3043-1345aad6-643e-4458-ba32-52659ecbf99d,6,explore,physical,explore_end,0.2,0,0,1575561003208.0,883527.2799999802,0,0,[],,1575560973184.0,hand_selected_003,0,[],0.0,1
263,3043-1345aad6-643e-4458-ba32-52659ecbf99d,7,explore,mental,explore_end,0.23,0,0,1575561098024.0,978343.1499999715,0,0,[],,1575561068000.0,hand_selected_004,0,[],0.0,1
264,3043-1345aad6-643e-4458-ba32-52659ecbf99d,8,explore,mental,explore_end,0.26,0,0,1575561192915.0,1073233.6849999847,0,0,[],,1575561162893.0,hand_selected_008,0,[],0.0,1
265,3043-1345aad6-643e-4458-ba32-52659ecbf99d,9,explore,physical,explore_end,0.31,0,0,1575561287889.0,1168208.5849999567,0,0,[],,1575561257877.0,hand_selected_016,0,[],0.0,1
266,3043-1345aad6-643e-4458-ba32-52659ecbf99d,10,explore,physical,explore_end,0.32,0,0,1575561382659.0,1262978.21999999,0,0,[],,1575561352637.0,hand_selected_005,0,[],0.0,1
267,3043-1345aad6-643e-4458-ba32-52659ecbf99d,11,explore,mental,explore_end,0.35,0,0,1575561477719.0,1358038.7999999803,0,0,[],,1575561447701.0,hand_selected_009,0,[],0.0,1
268,3043-1345aad6-643e-4458-ba32-52659ecbf99d,12,explore,mental,explore_end,0.39999999999999997,0,0,1575561572749.0,1453069.0899999463,0,0,[],,1575561542731.0,hand_selected_010,0,[],0.0,1
269,3043-1345aad6-643e-4458-ba32-52659ecbf99d,13,explore,physical,explore_end,0.44999999999999996,0,0,1575561667799.0,1548117.8649999783,0,0,[],,1575561637777.0,hand_selected_007,0,[],0.0,1
270,3043-1345aad6-643e-4458-ba32-52659ecbf99d,14,explore,physical,explore_end,0.45999999999999996,0,0,1575561762648.0,1642967.6249999902,0,0,[],,1575561732633.0,hand_selected_006,0,[],0.0,1
271,3043-1345aad6-643e-4458-ba32-52659ecbf99d,15,explore,mental,explore_end,0.45999999999999996,0,0,1575561857325.0,1737643.5949999723,0,0,[],,1575561827305.0,hand_selected_014,0,[],0.0,1
272,3101-4a9f3341-540e-4255-b5dc-571045e106da,0,explore,physical,explore_end,0.0,0,3,1575560237924.0,218986.0549999994,0,0,"[[{'x': 348.99808293248947, 'y': 592.4968150286087}, {'x': 568.9980829058452, 'y': 592.493391092981}, {'x': 568.9997948736592, 'y': 702.4933910796586}, {'x': 348.9997949003034, 'y': 702.4968150152863}], [{'x': 569.5000000000001, 'y': 592.478571428572}, {'x': 789.5000000000001, 'y': 592.478571428572}, {'x': 789.5000000000001, 'y': 702.478571428572}, {'x': 569.5000000000001, 'y': 702.478571428572}], [{'x': 354.48299051004005, 'y': 372.54715591456625}, {'x': 464.48299027486837, 'y': 372.539963017678}, {'x': 464.49737606864494, 'y': 592.5399625473349}, {'x': 354.4973763038166, 'y': 592.547155444223}]]",,1575560207922.0,hand_selected_008,3,[],3.0,1
273,3101-4a9f3341-540e-4255-b5dc-571045e106da,1,explore,mental,explore_end,0.0,0,0,1575560334251.0,315313.57000000024,0,0,[],,1575560304246.0,hand_selected_003,0,[],0.0,1
274,3101-4a9f3341-540e-4255-b5dc-571045e106da,2,explore,physical,explore_end,0.0,0,6,1575560434854.0,415916.62,0,0,"[[{'x': 384.99977475228945, 'y': 592.4968162760266}, {'x': 604.9997747520038, 'y': 592.4964618535738}, {'x': 604.9999519632295, 'y': 702.496461853431}, {'x': 384.9999519635162, 'y': 702.4968162758838}], [{'x': 614.5, 'y': 592.478571428572}, {'x': 834.5, 'y': 592.478571428572}, {'x': 834.5, 'y': 702.478571428572}, {'x': 614.5, 'y': 702.478571428572}], [{'x': 151.0005642627651, 'y': 592.5922167659718}, {'x': 371.0005642609427, 'y': 592.5931123346926}, {'x': 371.00011647658243, 'y': 702.5931123337808}, {'x': 151.00011647840506, 'y': 702.59221676506}], [{'x': 444.49842506914644, 'y': 372.5649652718674}, {'x': 554.4984250673859, 'y': 372.56434281545484}, {'x': 554.4996699802099, 'y': 592.5643428119316}, {'x': 444.49966998197095, 'y': 592.5649652683436}], [{'x': 291.9912016148681, 'y': 482.8281107514597}, {'x': 346.9912013872539, 'y': 482.8231069988519}, {'x': 347.0012088924697, 'y': 592.8231065436223}, {'x': 292.0012091200839, 'y': 592.8281102962304}], [{'x': 289.7342162268617, 'y': 372.8787674305289}, {'x': 344.7342159381594, 'y': 372.8731320709623}, {'x': 344.745486657293, 'y': 482.87313149355725}, {'x': 289.74548694599525, 'y': 482.87876685312386}]]",,1575560404851.0,hand_selected_010,6,[],6.0,1
275,3101-4a9f3341-540e-4255-b5dc-571045e106da,3,explore,mental,explore_end,0.0,0,0,1575560530261.0,511323.2250000001,0,0,[],,1575560500259.0,hand_selected_002,0,[],0.0,1
276,3101-4a9f3341-540e-4255-b5dc-571045e106da,4,explore,mental,explore_end,0.01,0,0,1575560625197.0,606258.9900000002,0,0,[],,1575560595186.0,hand_selected_014,0,[],0.0,1
277,3101-4a9f3341-540e-4255-b5dc-571045e106da,5,explore,physical,explore_end,0.02,0,0,1575560719681.0,700742.7599999992,0,1,[],,1575560689679.0,hand_selected_016,0,[2],2.0,2
278,3101-4a9f3341-540e-4255-b5dc-571045e106da,6,explore,mental,explore_end,0.02,0,0,1575560829373.0,810434.8549999995,0,0,[],,1575560799364.0,hand_selected_009,0,[],0.0,1
279,3101-4a9f3341-540e-4255-b5dc-571045e106da,7,explore,physical,explore_end,0.02,0,3,1575560924042.0,905104.0199999989,0,1,"[[{'x': 268, 'y': 592.49681627588}, {'x': 488, 'y': 592.49681627588}, {'x': 488, 'y': 702.49681627588}, {'x': 268, 'y': 702.49681627588}], [{'x': 268, 'y': 482.56506112318755}, {'x': 488, 'y': 482.56506112318755}, {'x': 488, 'y': 592.565061123188}, {'x': 268, 'y': 592.565061123188}], [{'x': 581.7500000000001, 'y': 592.478571428572}, {'x': 691.7500000000001, 'y': 592.478571428572}, {'x': 691.7500000000001, 'y': 702.478571428572}, {'x': 581.7500000000001, 'y': 702.478571428572}]]",,1575560894038.0,hand_selected_004,3,[0],3.0,2
280,3101-4a9f3341-540e-4255-b5dc-571045e106da,8,explore,physical,explore_end,0.05,0,5,1575561018995.0,1000057.4099999995,0,1,"[[{'x': 510.99632899163953, 'y': 592.6473567257398}, {'x': 730.9963288969168, 'y': 592.6538126060098}, {'x': 730.9931009567816, 'y': 702.6538125586477}, {'x': 510.9931010515053, 'y': 702.6473566783777}], [{'x': 676.7899768589217, 'y': 482.91197059922064}, {'x': 731.7899765105607, 'y': 482.91816089299635}, {'x': 731.7775959230099, 'y': 592.9181601962745}, {'x': 676.7775962713707, 'y': 592.9119699024986}], [{'x': 672.190567557712, 'y': 373.0433742643229}, {'x': 727.1905648828954, 'y': 373.02622113621504}, {'x': 727.2248711391117, 'y': 483.0262157865825}, {'x': 672.2248738139283, 'y': 483.04336891469035}], [{'x': 611.5015395734424, 'y': 482.74126207864765}, {'x': 666.5015395732663, 'y': 482.74140127025737}, {'x': 666.5012611900465, 'y': 592.7414012699049}, {'x': 611.5012611902226, 'y': 592.7412620782953}], [{'x': 273.5, 'y': 592.478571428572}, {'x': 383.5, 'y': 592.478571428572}, {'x': 383.5, 'y': 702.478571428572}, {'x': 273.5, 'y': 702.478571428572}]]",,1575560988992.0,hand_selected_015,5,[0],5.0,2
281,3101-4a9f3341-540e-4255-b5dc-571045e106da,9,explore,mental,explore_end,0.1,0,0,1575561113610.0,1094672.1099999994,0,0,[],,1575561083582.0,hand_selected_001,0,[],0.0,1
282,3101-4a9f3341-540e-4255-b5dc-571045e106da,10,explore,physical,explore_end,0.1,0,6,1575561208200.0,1189262.025,0,0,"[[{'x': 502.0000000000001, 'y': 592.49681627588}, {'x': 722.0000000000001, 'y': 592.49681627588}, {'x': 722.0000000000001, 'y': 702.49681627588}, {'x': 502.0000000000001, 'y': 702.49681627588}], [{'x': 276.9863523522417, 'y': 592.6968223525289}, {'x': 496.98634658763245, 'y': 592.6464593897894}, {'x': 497.0115280690023, 'y': 702.6464565074855}, {'x': 277.0115338336115, 'y': 702.696819470225}], [{'x': 502.0000000000001, 'y': 482.5650611231855}, {'x': 722.0000000000001, 'y': 482.5650611231855}, {'x': 722.0000000000001, 'y': 592.565061123188}, {'x': 502.0000000000001, 'y': 592.565061123188}], [{'x': 276.9072390554142, 'y': 483.13888551325505}, {'x': 496.9072206655326, 'y': 483.0489324832281}, {'x': 496.9521971805464, 'y': 593.0489232882874}, {'x': 276.95221557042805, 'y': 593.1388763183147}], [{'x': 291.88353152340085, 'y': 373.4444479402065}, {'x': 346.8835295338141, 'y': 373.4296542058759}, {'x': 346.9131170024748, 'y': 483.4296502267018}, {'x': 291.9131189920615, 'y': 483.4444439610324}], [{'x': 285.4617288119371, 'y': 263.5115039078414}, {'x': 340.4616897051288, 'y': 263.5770916154074}, {'x': 340.3305142899964, 'y': 373.5770134017909}, {'x': 285.33055339680476, 'y': 373.51142569422495}]]",,1575561178196.0,hand_selected_011,6,[],6.0,1
283,3101-4a9f3341-540e-4255-b5dc-571045e106da,11,explore,mental,explore_end,0.1,0,0,1575561302711.0,1283773.265,0,0,[],,1575561272703.0,hand_selected_006,0,[],0.0,1
284,3101-4a9f3341-540e-4255-b5dc-571045e106da,12,explore,mental,explore_end,0.1,0,0,1575561397497.0,1378559.1050000002,0,0,[],,1575561367478.0,hand_selected_007,0,[],0.0,1
285,3101-4a9f3341-540e-4255-b5dc-571045e106da,13,explore,physical,explore_end,0.11,0,3,1575561494800.0,1475862.3299999998,0,0,"[[{'x': 445.74864920186496, 'y': 592.4951580759642}, {'x': 665.7486492011618, 'y': 592.4946016187388}, {'x': 665.7489274297749, 'y': 702.4946016183868}, {'x': 445.74892743047803, 'y': 702.4951580756123}], [{'x': 262.24696309829073, 'y': 592.4885391486097}, {'x': 372.2469630550334, 'y': 592.4854542445993}, {'x': 372.25004795904374, 'y': 702.4854542013421}, {'x': 262.25004800230107, 'y': 702.4885391053525}], [{'x': 265.74042736538826, 'y': 482.5471512702039}, {'x': 485.74042703592346, 'y': 482.5351111574574}, {'x': 485.7464470922974, 'y': 592.5351109927252}, {'x': 265.7464474217622, 'y': 592.5471511054718}]]",,1575561464797.0,hand_selected_005,3,[],3.0,1
286,3101-4a9f3341-540e-4255-b5dc-571045e106da,14,explore,mental,explore_end,0.14,0,0,1575561589350.0,1570412.5949999997,0,0,[],,1575561559344.0,hand_selected_013,0,[],0.0,1
287,3101-4a9f3341-540e-4255-b5dc-571045e106da,15,explore,physical,explore_end,0.17,0,6,1575561684080.0,1665142.3799999994,0,0,"[[{'x': 457.00273800514435, 'y': 592.649508069854}, {'x': 677.0027379638695, 'y': 592.6537696463098}, {'x': 677.0006071756418, 'y': 702.6537696256722}, {'x': 457.00060721691625, 'y': 702.6495080492165}], [{'x': 249.2530220535907, 'y': 592.4963156931697}, {'x': 304.25302205131237, 'y': 592.4968162795951}, {'x': 304.2520208784628, 'y': 702.496816275039}, {'x': 249.25202088074093, 'y': 702.4963156886135}], [{'x': 246.9917360474497, 'y': 482.56467577967516}, {'x': 301.9917359758507, 'y': 482.56186937945216}, {'x': 301.9973487762971, 'y': 592.5618692362543}, {'x': 246.99734884789575, 'y': 592.5646756364772}], [{'x': 620.4775575472665, 'y': 482.916879992517}, {'x': 675.4775557965361, 'y': 482.90300266138826}, {'x': 675.5053104587932, 'y': 592.9029991599267}, {'x': 620.5053122095235, 'y': 592.9168764910557}], [{'x': 618.2076431423476, 'y': 373.04545923552564}, {'x': 673.2076418473679, 'y': 373.03352408623675}, {'x': 673.2315121459461, 'y': 483.03352149627676}, {'x': 618.2315134409258, 'y': 483.04545664556565}], [{'x': 446.76071080617066, 'y': 482.6940603870245}, {'x': 556.7607105291858, 'y': 482.70186659058123}, {'x': 556.7529043256293, 'y': 592.7018663135956}, {'x': 446.7529046026141, 'y': 592.694060110039}]]",,1575561654066.0,hand_selected_012,6,[],6.0,1
288,3510-032a257d-9226-406b-aa9c-030cb43e2733,0,explore,mental,explore_end,0.0,0,0,1575562309641.0,920961.7500000022,0,0,[],,1575562279629.0,hand_selected_008,0,[],0.0,1
289,3510-032a257d-9226-406b-aa9c-030cb43e2733,1,explore,mental,explore_end,0.0,0,0,1575562409163.0,1020483.2400000014,0,0,[],,1575562379144.0,hand_selected_005,0,[],0.0,1
290,3510-032a257d-9226-406b-aa9c-030cb43e2733,2,explore,physical,explore_end,0.0,0,0,1575562507048.0,1118368.5649999972,0,0,[],,1575562477037.0,hand_selected_009,0,[],0.0,1
291,3510-032a257d-9226-406b-aa9c-030cb43e2733,3,explore,physical,explore_end,0.0,0,0,1575562601967.0,1213287.9600000014,0,0,[],,1575562571953.0,hand_selected_007,0,[],0.0,1
292,3510-032a257d-9226-406b-aa9c-030cb43e2733,4,explore,mental,explore_end,0.0,0,0,1575562697186.0,1308507.2800000054,0,0,[],,1575562667174.0,hand_selected_001,0,[],0.0,1
293,3510-032a257d-9226-406b-aa9c-030cb43e2733,5,explore,physical,explore_end,0.0,0,0,1575562791826.0,1403146.6499999953,0,0,[],,1575562761818.0,hand_selected_013,0,[],0.0,1
294,3510-032a257d-9226-406b-aa9c-030cb43e2733,6,explore,physical,explore_end,0.0,0,0,1575562887200.0,1498520.359999995,0,0,[],,1575562857148.0,hand_selected_004,0,[],0.0,1
295,3510-032a257d-9226-406b-aa9c-030cb43e2733,7,explore,mental,explore_end,0.0,0,0,1575562981785.0,1593105.5749999941,0,0,[],,1575562951771.0,hand_selected_003,0,[],0.0,1
296,3510-032a257d-9226-406b-aa9c-030cb43e2733,8,explore,mental,explore_end,0.0,0,0,1575563076380.0,1687700.2899999935,0,0,[],,1575563046367.0,hand_selected_014,0,[],0.0,1
297,3510-032a257d-9226-406b-aa9c-030cb43e2733,9,explore,physical,explore_end,0.0,0,0,1575563171224.0,1782544.8100000066,0,0,[],,1575563141208.0,hand_selected_006,0,[],0.0,1
298,3510-032a257d-9226-406b-aa9c-030cb43e2733,10,explore,physical,explore_end,0.0,0,0,1575563265758.0,1877078.1100000022,0,0,[],,1575563235750.0,hand_selected_016,0,[],0.0,1
299,3510-032a257d-9226-406b-aa9c-030cb43e2733,11,explore,mental,explore_end,0.01,0,0,1575563360461.0,1971782.330000002,0,0,[],,1575563330455.0,hand_selected_010,0,[],0.0,1
300,3510-032a257d-9226-406b-aa9c-030cb43e2733,12,explore,physical,explore_end,0.02,0,0,1575563454989.0,2066310.4949999978,0,0,[],,1575563424978.0,hand_selected_015,0,[],0.0,1
301,3510-032a257d-9226-406b-aa9c-030cb43e2733,13,explore,physical,explore_end,0.03,0,0,1575563549762.0,2161082.5849999962,0,0,[],,1575563519752.0,hand_selected_002,0,[],0.0,1
302,3510-032a257d-9226-406b-aa9c-030cb43e2733,14,explore,mental,explore_end,0.04,0,0,1575563644659.0,2255978.9299999974,0,0,[],,1575563614652.0,hand_selected_011,0,[],0.0,1
303,3510-032a257d-9226-406b-aa9c-030cb43e2733,15,explore,mental,explore_end,0.04,0,0,1575563739224.0,2350544.5349999936,0,0,[],,1575563709192.0,hand_selected_012,0,[],0.0,1
304,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,0,explore,mental,explore_end,0.0,0,0,1575561066810.0,199138.46499996725,0,0,[],,1575561036803.0,hand_selected_006,0,[],0.0,1
305,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,1,explore,physical,explore_end,0.0,0,2,1575561161430.0,293757.9550000373,0,0,"[[{'x': 300.50000000000006, 'y': 482.47857142857487}, {'x': 410.50000000000006, 'y': 482.47857142857487}, {'x': 410.50000000000006, 'y': 702.478571428572}, {'x': 300.50000000000006, 'y': 702.478571428572}], [{'x': 419.75000000000006, 'y': 647.478571428572}, {'x': 529.7500000000001, 'y': 647.478571428572}, {'x': 529.7500000000001, 'y': 702.478571428572}, {'x': 419.75000000000006, 'y': 702.478571428572}]]",,1575561131427.0,hand_selected_001,2,[],2.0,1
306,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,2,explore,physical,explore_end,0.0,0,1,1575561256028.0,388356.48000007495,0,0,"[[{'x': 271.25000000000006, 'y': 592.478571428572}, {'x': 381.25000000000006, 'y': 592.478571428572}, {'x': 381.25000000000006, 'y': 702.478571428572}, {'x': 271.25000000000006, 'y': 702.478571428572}]]",,1575561226028.0,hand_selected_015,1,[],1.0,1
307,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,3,explore,mental,explore_end,0.03,0,0,1575561350797.0,483124.6200000169,0,0,[],,1575561320792.0,hand_selected_005,0,[],0.0,1
308,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,4,explore,mental,explore_end,0.08,0,0,1575561448043.0,580371.2649999652,0,0,[],,1575561418038.0,hand_selected_007,0,[],0.0,1
309,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,5,explore,physical,explore_end,0.11,0,0,1575561544082.0,676409.3499999726,0,0,[],,1575561514075.0,hand_selected_002,0,[],0.0,1
310,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,6,explore,physical,explore_end,0.16,0,0,1575561656799.0,789126.2150000548,0,0,[],,1575561626793.0,hand_selected_004,0,[],0.0,1
311,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,7,explore,mental,explore_end,0.19,0,0,1575561751124.0,883451.7900000792,0,0,[],,1575561721118.0,hand_selected_016,0,[],0.0,1
312,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,8,explore,mental,explore_end,0.22,0,0,1575561853184.0,985511.6750000743,0,0,[],,1575561823178.0,hand_selected_014,0,[],0.0,1
313,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,9,explore,physical,explore_end,0.25,0,0,1575561947467.0,1079794.675000012,0,0,[],,1575561917463.0,hand_selected_012,0,[],0.0,1
314,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,10,explore,physical,explore_end,0.28,0,0,1575562041747.0,1174074.4950000662,0,0,[],,1575562011732.0,hand_selected_011,0,[],0.0,1
315,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,11,explore,mental,explore_end,0.29000000000000004,0,0,1575562136202.0,1268530.2750000264,0,0,[],,1575562106196.0,hand_selected_009,0,[],0.0,1
316,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,12,explore,physical,explore_end,0.34,0,0,1575562230888.0,1363215.6400000677,0,0,[],,1575562200884.0,hand_selected_003,0,[],0.0,1
317,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,13,explore,mental,explore_end,0.37,0,0,1575562325602.0,1457929.7700000461,0,0,[],,1575562295596.0,hand_selected_008,0,[],0.0,1
318,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,14,explore,mental,explore_end,0.42,0,0,1575562419807.0,1552134.9499999778,0,0,[],,1575562389790.0,hand_selected_013,0,[],0.0,1
319,4252-345402e6-3b88-4377-82b4-2f9882ff05d7,15,explore,physical,explore_end,0.44999999999999996,0,0,1575562514186.0,1646513.7099999702,0,0,[],,1575562484181.0,hand_selected_010,0,[],0.0,1
320,4452-0defe1ed-3afb-407c-93f8-7d6e8448be93,0,explore,physical,explore_end,0.0,0,4,1575565064004.0,208944.69999987632,0,0,"[[{'x': 499.9241485339663, 'y': 482.38020440316944}, {'x': 609.924050306305, 'y': 482.52720806233594}, {'x': 609.6300429879723, 'y': 702.5270116070086}, {'x': 499.6301412156335, 'y': 702.3800079478422}], [{'x': 707.0126627101348, 'y': 592.5379212433285}, {'x': 762.0126255234603, 'y': 592.4739639700855}, {'x': 762.140540069946, 'y': 702.4738895967367}, {'x': 707.1405772566205, 'y': 702.5378468699797}], [{'x': 708.8693817671877, 'y': 482.6468967061657}, {'x': 763.869054095352, 'y': 482.45704467301283}, {'x': 764.248758161658, 'y': 592.4563893293426}, {'x': 709.2490858334937, 'y': 592.6462413624957}], [{'x': 505.79021224527685, 'y': 372.41864518904487}, {'x': 725.7900808116885, 'y': 372.65912546192925}, {'x': 725.6698406752464, 'y': 482.65905974513515}, {'x': 505.6699721088347, 'y': 482.41857947225077}]]",,1575565033997.0,hand_selected_013,4,[],4.0,1
321,4452-0defe1ed-3afb-407c-93f8-7d6e8448be93,1,explore,mental,explore_end,0.01,0,0,1575565158755.0,303695.4999999143,0,0,[],,1575565128750.0,hand_selected_001,0,[],0.0,1
